time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,28,28,590.0,5,35,50.0,356.27871480730334,1.0114865911782698,0.0,0.07127771911298839,0.033543539514289546,0.04761427425821973,1.2332775919732442,87,15.541632502885516,251,105.36026766592958,3.467935489781843,1.2218103737926715,1.1326420209395598,1.4714683374200024,1.4234427952244133,8.5,6.0,11.0,4.0,7.0
0.0,28,28,590.0,23,35,50.0,643.9065893880007,0.7847249272473057,0.024829298572315334,0.0646779303062302,0.04964443848114853,0.00927225340817963,2.5668896321070234,49,41.52873198782763,165,175.57037245169587,3.5123104462592307,1.1670519719202816,1.1375557478181304,1.5996641318754516,1.528512797794337,12.0,7.0,12.0,4.5,9.0
0.0,28,28,590.0,20,35,50.0,611.1593199339994,1.5779283464423897,0.05276225946617008,0.1861140443505808,0.13014893331544344,0.030072173215717722,1.6262541806020068,52,37.57417195520008,178,171.03616447417338,3.9210327783897703,1.1525816982896062,1.1426403473273785,1.5593855639857679,1.6403303295440932,12.0,7.0,12.0,5.0,9.0
0.0,28,28,590.0,41,35,50.0,740.8346312335076,6.33927186980446,0.3538175046554935,0.4633051742344245,0.29115792298403326,0.2759121892542101,2.5,4,63.78497582997343,78,228.8548399113894,2.2534196565838807,1.1897772159373103,1.1541557173072496,1.631420829011734,1.342268923723895,10.0,7.0,12.0,5.0,8.0
0.0,28,28,590.0,80,35,50.0,403.77842860153015,3.8060827867066984,0.3072625698324022,0.34978880675818375,0.2468804508251711,0.10675621491579791,1.580267558528428,0,37.36261353922143,0,228.5689624340451,1.2756354860246735,1.4484238706100707,1.3070163299969773,1.8323381594872918,1.4706735384086087,8.0,9.0,13.0,6.0,8.0
0.0,28,28,590.0,50,35,50.0,600.4416334331617,5.762640054406494,0.3041589075108628,0.42502639915522705,0.2542600295183148,0.24634121892542102,2.161371237458194,1,52.70889327934448,43,236.27578426447462,1.9163659646957651,1.2435545766311207,1.1816087316574588,1.7571521750032286,1.3464864137336665,9.0,8.0,12.0,5.5,8.0
0.0,28,28,590.0,86,35,50.0,405.7536055499653,3.09365628853661,0.1707014276846679,0.2705913410770855,0.20595733261773783,0.08971531676022454,1.5217391304347827,0,36.45952355222948,2,224.54444439400308,1.279204597496846,1.4927634949962991,1.3379832595123828,1.8819324132127155,1.5217611502066897,8.0,9.0,13.0,6.0,8.0
0.0,28,28,590.0,68,35,50.0,460.07657476522775,4.379712517442593,0.3041589075108628,0.3801478352692714,0.25358915872802895,0.14610064153969526,1.7349498327759196,0,42.26415985491305,4,240.3624384061238,1.3665904039275003,1.3570753187923912,1.2478311947291494,1.7664396282482224,1.3695443372337541,8.0,9.0,12.0,6.0,8.0
0.0,28,28,590.0,71,35,50.0,424.6714916908655,3.1391500947119946,0.15518311607697083,0.2534318901795143,0.16570508520059038,0.11126704089815558,1.588628762541806,0,38.299617388833916,4,239.29835247449446,1.3385958017954556,1.3803760691738507,1.2620861287929035,1.8148959157497484,1.39400124750281,8.0,9.0,12.0,6.0,8.0
0.0,28,28,590.0,77,35,50.0,399.4592556145007,3.385477700910252,0.19863438857852267,0.26003167898627244,0.19790688313430835,0.11753207698476344,1.5384615384615385,0,36.339979847507884,0,233.4867191534491,1.2878552150566707,1.4340935899595684,1.293950997587456,1.8394791223948943,1.4525651880332329,8.0,9.0,13.0,6.0,8.0
