time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,28,28,590.0,33,17,50.0,1187.3877308219944,6.759464190678072,0.8938547486033519,0.8487328405491025,0.7258821950892258,0.2756615878107458,10.936454849498329,4,129.87755482851676,78,388.75128789795883,1.436484186743706,1.128290151242831,1.111754469222757,1.5198158655304765,1.0927272661397465,7.0,6.0,10.0,3.0,6.0
0.0,28,28,590.0,33,14,50.0,1277.7629057982174,7.976301541521775,1.7163252638112974,1.3476768743400211,1.2619079565275728,0.3275360866078589,12.035953177257525,2,147.19976158953816,49,449.8881795834261,1.1556873865023949,1.131573026520328,1.1146192664699326,1.6058676155618232,1.079105774375443,6.0,5.0,10.0,3.0,5.0
0.0,28,28,590.0,33,8,50.0,1368.2584541123115,10.841194023476755,5.4469273743016755,3.7236008447729674,4.649134576680531,0.7024358460304732,12.232441471571907,0,194.23734018338087,15,637.203096120794,0.9510761284814031,1.1212760970993016,1.0796006891558818,1.688517706073731,1.0361437310819515,3.0,4.0,7.0,3.0,3.0
0.0,28,28,590.0,33,47,50.0,490.094113282204,2.497879459229415,0.14897579143389197,0.18743400211193242,0.1261237085737287,0.08971531676022454,1.241638795986622,24,27.491619832697552,120,147.846055920066,3.3346437850102175,1.2482893226482688,1.1882609097797598,1.9376312768838748,1.9519797757732888,14.0,8.0,13.0,6.0,10.0
0.0,28,28,590.0,33,20,50.0,1099.8920374659572,9.511925763848051,0.5183116076970825,0.7748152059134108,0.5561518851469207,0.42953087409783486,7.545986622073579,4,115.31407182080456,78,353.7086689705041,1.8089143800235026,1.1441576118034384,1.1246172282935143,1.496350234414064,1.145843642402926,8.5,6.0,11.0,3.0,6.0
0.0,28,28,590.0,33,50,50.0,454.23305351806215,2.3937451033405046,0.17690875232774675,0.14255543822597677,0.13014893331544344,0.08645749799518845,1.0953177257525084,26,20.322957383962486,124,132.9589478004601,3.5053763734399435,1.275535205315394,1.20609741056652,2.0302973106055564,2.1382948642586053,15.0,8.0,13.5,7.0,10.0
0.0,28,28,590.0,33,44,50.0,530.5734253652047,2.646734583860245,0.1303538175046555,0.19667370644139387,0.13887025358915872,0.0959803528468324,1.4255852842809364,21,33.523109088407296,120,162.5171560139784,3.24673245847409,1.2320139626453297,1.1775073064239912,1.8252981100148111,1.7518416359462057,13.0,8.0,13.0,6.0,9.0
0.0,28,28,590.0,33,38,50.0,665.0413163366237,3.418319065419718,0.1738050900062073,0.29039070749736007,0.2005903662954515,0.11903568564554931,1.9816053511705685,18,50.971119063573965,118,194.29931647475271,2.9810730540984145,1.1933889741992865,1.158354206529033,1.658586006343552,1.477692646069551,12.0,7.0,12.0,5.0,9.0
0.0,28,28,590.0,33,35,50.0,744.1381700114852,3.8520010773026803,0.21725636250775915,0.35506863780359027,0.22876693948745472,0.12981154771451484,2.4122073578595318,16,59.942483315215405,114,210.5525849697184,2.847065699978902,1.183692153305055,1.1524264038247083,1.5744759286236303,1.4036247337853358,12.0,7.0,12.0,5.0,8.0
0.0,28,28,590.0,33,29,50.0,876.4408720021077,5.330244513398309,0.3196772191185599,0.5134635691657866,0.34684019857775394,0.17341619887730553,3.4615384615384617,9,77.56549462896419,85,264.1531949429419,2.499096630348138,1.1876926371060348,1.151718532727285,1.5445646853267405,1.3077644296088713,11.0,7.0,12.0,4.0,7.5
0.0,28,28,590.0,33,41,50.0,569.8261733146231,2.7285412979351817,0.14587212911235256,0.22439281942977823,0.15295854018516034,0.09272253408179632,1.5969899665551839,20,40.09569596349142,118,178.89006023589985,3.13625869138192,1.2085763556411113,1.1666026451886224,1.735346720073566,1.5991312956206922,13.0,7.0,12.5,6.0,9.0
0.0,28,28,590.0,33,26,50.0,953.315288363161,7.5319491945929045,0.39726877715704534,0.6111404435058078,0.4192942439286193,0.31099639133921414,4.423076923076923,7,89.97997936464503,84,290.58645614544554,2.259929962688,1.159863694996918,1.143505832473503,1.4736925271857757,1.247360115580756,10.0,6.5,12.0,4.0,7.0
0.0,28,28,590.0,33,23,50.0,1015.6388697942567,8.299045961761323,0.4407200496585971,0.6810982048574445,0.4836978397960553,0.3478348035284683,5.756688963210702,6,101.83186936160683,80,321.2170434419307,2.0514171052853616,1.1576226768634008,1.1346379390806205,1.4574780755145922,1.1958347986401516,9.0,6.0,11.0,4.0,7.0
0.0,28,28,590.0,33,11,50.0,1348.5272426710014,9.206414828960135,3.1315952824332713,2.2188489968321012,2.3721991144505568,0.3929430633520449,12.571070234113712,1,167.48899834232276,42,522.3145070682241,1.0067921928598782,1.125230475421159,1.1014504718118803,1.6457806670323771,1.0398995202790713,4.0,5.0,9.0,3.0,4.0
0.0,28,28,590.0,33,5,50.0,1279.5161694996207,13.980519553347925,6.405959031657356,5.381467793030623,6.01368576412183,4.0224037690457095,8.160535117056856,0,232.51596533752235,0,795.5454354582723,0.9765521573722717,1.1128517782402794,1.0152694625845915,1.6956796709637811,1.050754030793919,3.0,3.0,4.0,3.0,3.0
0.0,28,28,590.0,33,32,50.0,807.2595835384341,4.201380863800546,0.21725636250775915,0.40654699049630416,0.2656648329531732,0.13382117080994385,2.851170568561873,13,66.76814332034004,93,234.8443658132999,2.647344088641101,1.1999408841874553,1.154768534392138,1.6027195026097696,1.3605132646057485,12.0,7.0,12.0,5.0,8.0
