time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,28,28,590.0,33,32,50.0,1362.6286927307224,11.04501582855557,0.48672566371681414,1.277695716395864,0.8195926285160039,0.5760912308297287,3.447098976109215,13,66.76814332034004,3.3963164858319597,1.2345911419358524,1.1990347615428738,1.6983880048232667,1.4122056142502784,11.0,6.0,13.0,5.0,8.0
0.0,28,28,590.0,33,29,50.0,1510.719235113456,13.42177450910404,1.0619469026548671,1.5583456425406204,1.1202715809893307,0.7058592213920566,4.027303754266211,9,77.56549462896419,3.1708489044397172,1.2144732011812354,1.1967672568056407,1.6269372239927347,1.3695543722803736,9.5,6.0,13.0,4.5,7.0
0.0,28,28,590.0,33,11,50.0,2514.67978047289,22.842366142472425,9.778761061946902,4.0472673559822745,7.521823472356935,2.9532048761305543,9.564846416382252,1,167.48899834232276,1.0957915547330943,1.0954243896648064,1.137216151470414,1.5007204689260831,1.0959860857627237,3.0,4.0,10.0,3.0,4.0
0.0,28,28,590.0,33,47,50.0,726.3077370679998,4.995159308919702,0.35398230088495575,0.5539143279172821,0.3297769156159069,0.2556036177742823,1.1348122866894197,24,27.491619832697552,4.36078031238277,1.3774699822475307,1.2499790509137376,3.166068019810013,2.396562168577559,13.0,8.0,15.0,8.0,9.0
0.0,28,28,590.0,33,20,50.0,2096.697460461275,22.014486730282304,2.0353982300884956,2.2156573116691285,2.6576139670223085,2.0271333071175777,4.121160409556314,4,115.31407182080456,2.3247623794316827,1.1572133683725494,1.1746921357932005,1.4966138401382953,1.1840775265338404,8.0,6.0,12.0,3.5,6.0
0.0,28,28,590.0,33,23,50.0,1946.4781655214554,17.726674043852817,1.0619469026548671,1.7946824224519942,1.973811833171678,1.128588281557216,6.049488054607508,6,101.83186936160683,2.5527463968825748,1.1817807250265004,1.1825587555169343,1.484907907379736,1.2364715999052742,8.5,6.0,13.0,4.0,6.0
0.0,28,28,590.0,33,26,50.0,1717.262215396408,14.742105638469674,0.8407079646017699,1.5288035450516986,1.5615906886517943,0.8277624852536374,5.07679180887372,7,89.97997936464503,2.746393325821458,1.198407269246618,1.1901299937125982,1.509369418087928,1.300197536610248,9.0,6.0,13.0,4.0,7.0
0.0,28,28,590.0,33,41,50.0,919.371627123999,7.442855481876958,0.39823008849557523,0.7533234859675036,0.49466537342386036,0.3814392449862367,1.7235494880546074,20,40.09569596349142,4.11850096089938,1.2981025528445111,1.2221722371700958,2.1657325119880637,1.829867414459068,12.0,8.0,14.0,7.0,9.0
0.0,28,28,590.0,33,35,50.0,1197.6702206149835,10.196438958226862,0.4424778761061947,1.2481536189069424,0.6886517943743938,0.5623279591034211,2.645051194539249,16,59.942483315215405,3.427532431924628,1.2448217490434137,1.1991906962575583,1.7796048097628259,1.450363560882556,10.5,7.0,13.0,5.0,8.0
0.0,28,28,590.0,33,44,50.0,851.5400194669993,6.503154981262997,0.30973451327433627,0.568685376661743,0.4655674102812803,0.3499803381832481,1.4078498293515358,21,33.523109088407296,4.36078031238277,1.3538284344624085,1.2394457256196345,3.0636071967128022,2.0476965810431906,13.0,8.0,14.0,7.0,9.0
0.0,28,28,590.0,33,38,50.0,1076.8671417461107,8.837328182298691,0.39823008849557523,0.9453471196454948,0.5431619786614936,0.499410145497444,2.1757679180887375,18,50.971119063573965,3.550297300750957,1.2729176975502254,1.2084410910815329,1.9130651689398142,1.5913557470829942,11.0,7.0,14.0,6.0,8.0
0.0,28,28,590.0,33,8,50.0,2358.1100391053833,21.439313996751967,17.123893805309734,6.610044313146234,11.159068865179437,4.06999606763665,8.959044368600683,0,194.23734018338087,1.0788480571637546,1.082993677431802,1.1099841493663005,1.5030616596976687,1.077342482440268,3.0,3.0,8.0,3.0,3.0
0.0,28,28,590.0,33,5,50.0,1688.9141386603178,15.019769219190179,17.61061946902655,8.714918759231907,12.623666343355966,7.339756193472277,7.798634812286689,0,232.51596533752235,1.0774963569893363,1.0792624669628508,1.0430424470306912,1.5030616596976687,1.0722439039762846,3.0,3.0,4.5,3.0,3.0
0.0,28,28,590.0,33,50,50.0,631.8014010524996,4.484170350921249,0.17699115044247787,0.5243722304283605,0.36372453928225024,0.2005505308690523,0.8873720136518772,26,20.322957383962486,4.659388716520341,1.4043186077599967,1.2679974891686072,3.6459896805066228,2.858426661695891,13.0,9.0,15.0,8.0,10.0
0.0,28,28,590.0,33,14,50.0,2468.016756534728,23.034096913024964,5.663716814159292,2.917282127031019,5.072744907856451,2.4793550924105388,7.87542662116041,2,147.19976158953816,1.1625518671176955,1.1168375526438354,1.1532301043099897,1.497233712824217,1.1204531609332424,5.0,5.0,11.0,3.0,4.5
0.0,28,28,590.0,33,17,50.0,2302.680292197025,23.775167054630728,2.9646017699115044,2.3707533234859675,3.603297769156159,2.3712151002752653,6.049488054607508,4,129.87755482851676,1.4322771482507777,1.1340757219453603,1.163048143367725,1.4915029644091744,1.15187005101591,6.0,5.0,12.0,3.0,5.0
