time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,40,18,570.0,41,11,50.0,2386.715018580258,15.424358864190093,7.6991150442477885,4.13589364844904,5.737148399612027,2.55800235941801,8.046075085324231,0,163.06501184288456,1.1070537815607697,1.0921365762332682,1.1378845101451855,1.4792280725651983,1.100674885064972,4.0,4.0,8.0,3.0,4.0
0.0,16,45,570.0,41,11,50.0,2370.8149279424542,15.393662494853611,7.7433628318584065,3.485967503692762,6.052376333656644,2.5167125442390876,8.276450511945391,0,163.18649212282799,1.0997325199957255,1.0837640294144153,1.1078973555346896,1.4770551964071572,1.0955673322159787,4.0,4.0,10.0,3.0,4.0
0.0,12,60,570.0,41,11,50.0,2284.0809243998474,15.017524487621767,7.212389380530973,4.165435745937962,5.601357904946654,2.3790798269760125,7.841296928327646,0,163.11783564544348,1.1079631734917212,1.087267951075411,1.109991123532186,1.4765281878430685,1.1000202629561584,4.0,5.0,11.5,3.0,4.0
0.0,20,36,570.0,41,11,50.0,2384.7996829106205,14.877820706102915,7.168141592920355,3.5598227474150668,6.416100872938895,2.3338576484467164,8.9419795221843,0,163.28331398515087,1.101788324522079,1.0859968040185108,1.1114431029143288,1.4884640481388804,1.0965400865951793,4.0,4.0,10.0,3.0,4.0
0.0,30,24,570.0,41,11,50.0,2338.8472633746815,14.965576372658473,8.008849557522124,3.781388478581979,6.066925315227934,2.3712151002752653,8.208191126279864,0,163.25441340750177,1.106126310020575,1.089768557949168,1.122756044279556,1.479038744920298,1.0970713914171322,4.0,4.0,10.0,3.0,4.0
0.0,15,48,570.0,41,11,50.0,2328.817887506598,15.017184139422628,7.079646017699115,3.663220088626293,5.98933074684772,2.4007078254030674,8.540955631399317,0,163.05962005394537,1.1012844806874373,1.0857146429833988,1.1080875174022407,1.4704249930447921,1.0974893174818108,4.0,4.5,11.0,3.0,4.0
0.0,18,40,570.0,41,11,50.0,2363.0035199009512,15.458269897237923,6.592920353982301,3.6410635155096007,6.03297769156159,2.406606370428628,9.02730375426621,0,163.26287197332516,1.1052740729514137,1.084024996296373,1.1086637568777749,1.482478849266668,1.0945841744894869,4.0,4.0,10.0,3.0,4.0
0.0,72,10,570.0,41,11,50.0,2708.152049775202,20.399155479370616,5.79646017699115,3.766617429837518,4.903006789524733,4.205662603224538,7.704778156996587,0,163.05071416606,1.120780441396708,1.0998899473211172,1.1351034095766703,1.5219994059308117,1.1023807543266126,4.0,4.0,6.0,3.0,4.0
0.0,24,30,570.0,41,11,50.0,2360.953348997395,15.062389491485797,6.548672566371681,3.722304283604136,5.911736178467508,2.4085725521038146,8.950511945392492,0,163.1767840651456,1.10631420634431,1.0848787055921791,1.1132471463352618,1.480496362010539,1.0939262655449038,4.0,4.0,10.0,3.0,4.0
0.0,60,12,570.0,41,11,50.0,2648.7862423778033,19.069387838597642,6.061946902654867,3.5967503692762186,5.489815712900097,3.7750688163586315,7.747440273037542,0,163.34702140766953,1.1012844806874373,1.0941295944888967,1.1347180919705648,1.4922798683878131,1.1039313824344292,4.0,4.0,7.0,3.0,4.0
0.0,45,16,570.0,41,11,50.0,2467.30663786943,16.697570393645904,7.7433628318584065,3.61890694239291,5.664403491755577,2.996460872984664,8.046075085324231,0,163.14884912547456,1.0983335332716764,1.0893422507144432,1.1373653112362434,1.5017073731383435,1.1000096319660422,4.0,4.0,8.0,3.0,4.0
0.0,10,72,570.0,41,11,50.0,2230.451342906438,14.561000832235447,8.539823008849558,4.387001477104874,5.732298739088264,2.255210381439245,7.278156996587031,0,163.50700309649105,1.1047828875970487,1.0891177422843883,1.1110166289572707,1.4804301155543285,1.104871647306623,4.0,5.0,13.0,3.0,5.0
0.0,36,20,570.0,41,11,50.0,2323.597174383717,15.111505563245167,7.212389380530973,4.1063515509601185,5.75654704170708,2.5363743609909553,7.8839590443686,0,163.21974949139147,1.108480254825265,1.0954367824490157,1.1361857581848895,1.533868057213315,1.0996612176345906,4.0,4.0,9.0,3.0,4.0
0.0,48,15,570.0,41,11,50.0,2516.5042406052635,17.169727941172074,7.654867256637169,3.5893648449039883,5.645004849660524,3.0908375933936294,8.242320819112628,0,163.18998323620153,1.1098893558404912,1.0894759230620332,1.1322544981149725,1.5024835449687375,1.1015016871777932,4.0,4.0,7.0,3.0,4.0
