time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,48,110,340.0,35,8,45.0,6264.833554093754,31.572623120820502,8.181253879577902,5.8051742344244985,8.788407352743862,2.5360866078588615,22.462374581939798,1,233.31851067771902,44,712.3647834738562,1.0147260307292039,1.0476452060176826,1.053493969590868,1.3389471475059516,0.9817220537230951,6.0,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,25.0,6281.502521589531,31.513959557069814,8.240223463687151,5.809134107708553,8.73138333556957,2.527064955894146,22.5752508361204,1,233.32762056803946,44,712.3573935584233,1.0196812591829092,1.0481049574388415,1.053543125505465,1.3378858142330845,0.9818870827619863,6.0,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,40.0,6277.853860267079,31.586139037614423,8.463687150837988,5.818373812038015,8.737421172682142,2.5400962309542905,22.495819397993312,1,233.29271512949822,44,712.3440316635354,1.014832459524442,1.0474421100641989,1.053498666741628,1.3386215177484921,0.981814560189115,6.0,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,20.0,6299.755056070501,31.674372091080738,8.559900682805711,5.836853220696938,8.71058634107071,2.553378107457899,22.600334448160535,1,233.3614241701145,44,712.3036491609761,1.0229708537315183,1.0488074915712242,1.054088657505313,1.337216588508844,0.9811915702118037,6.5,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,10.0,6303.005155574606,31.79595044470911,8.56300434512725,5.867212249208025,8.701865020796994,2.5751804330392942,22.428929765886288,1,233.37260566630442,44,712.2763477650607,1.0211594265084716,1.0490452713337608,1.0541067941899191,1.3360659161782675,0.9810675468168888,6.5,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,30.0,6280.975026597697,31.652257044039384,8.423339540657976,5.782734952481521,8.768952099825574,2.530072173215718,22.320234113712374,1,233.31908216355538,44,712.3687067776574,1.0149257977736301,1.0476638138786545,1.0535158902096944,1.3379942137060492,0.9816944069318073,6.0,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,5.0,6296.7853710947775,31.76257528662677,8.559900682805711,5.92001055966209,8.646853615993559,2.5751804330392942,22.479096989966553,1,233.3935188615321,44,712.1520156924427,1.0196812591829092,1.0487278443782921,1.0540457882458947,1.3356435340511994,0.9815573405432748,6.5,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,35.0,6269.966399871011,31.596135545167332,8.302296710117938,5.8870116156283,8.825305246209581,2.517291499599038,22.311872909698995,1,233.29658505727957,44,712.3962938228202,1.0148288841232889,1.0475206350504993,1.053493969590868,1.3383483847556414,0.9818695692305249,6.0,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,0.0,6301.1156736259045,31.731639096494963,8.522656734947237,5.674498416050686,8.695827183684422,2.5889635124298316,22.763377926421406,1,233.36333096435317,44,712.1791091258616,1.0161574899290617,1.0485709117897217,1.0541306133171235,1.3347326340240073,0.9817233329283102,6.0,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,15.0,6296.807821611052,31.650929955235508,8.392302917442581,5.842133051742344,8.764256004293573,2.5503708901363273,22.566889632107024,1,233.365533384392,44,712.2892416275039,1.0213557116161796,1.049348107289672,1.0541755610834165,1.3360026002022767,0.9810670833584051,6.5,6.0,20.0,3.0,5.0
0.0,48,110,340.0,35,8,50.0,6256.969399792892,31.445004159447215,8.274363749224085,5.761615628299895,8.746142492955856,2.527816760224539,22.65886287625418,1,233.33084469419097,44,712.3324856677635,1.0164526365619735,1.0481539215528581,1.053456960157288,1.3359638137493923,0.9818367200797881,6.0,6.0,20.0,3.0,5.0
