time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,48,110,340.0,53,25,40.0,3292.5720122968128,12.527328907766258,0.7045313469894476,0.937170010559662,0.7473500603783712,0.49343424218123494,10.12541806020067,1,122.12216198457898,41,459.06984915291,1.4303990847578338,1.0442841261870495,1.0457481489850835,1.1800473513083551,1.0602100660016007,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,45.0,3300.397680285307,12.508899608405413,0.7014276846679082,0.9081309398099261,0.7507044143298001,0.4939354450681636,10.275919732441471,1,122.16559582401732,41,458.94419029161645,1.4330262657892123,1.0447177365516385,1.0462182926481558,1.1789346813186639,1.0615801239128244,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,50.0,3297.354725852686,12.660819696723713,0.7293606455617629,0.9345300950369587,0.7587548638132295,0.5002004811547714,10.12541806020067,1,122.28370994075574,41,459.1620996255184,1.4275292455303699,1.0453423145865797,1.0466486893647233,1.1818586560051965,1.0607558448964518,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,0.0,3326.007761896267,12.67507019666159,0.7138423339540658,0.9648891235480465,0.7688179256675165,0.49368484362469933,10.225752508361204,1,122.25531219634932,41,458.5708360882072,1.428835796620048,1.0409709145812887,1.0435840645130523,1.1833597287217759,1.059885754703043,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,10.0,3336.787542216849,12.696583540625381,0.6952203600248292,0.9530095036958817,0.7876023077955185,0.4954390537289495,10.313545150501673,1,122.39290740631328,41,458.83211316306887,1.4306275853874395,1.0415444870064028,1.0435821879742537,1.18271216703081,1.0587048806413493,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,25.0,3317.586114834628,12.558904814265027,0.707635009310987,0.9384899683210138,0.7654635717160875,0.4944366479550922,10.12541806020067,1,122.30265120252118,41,459.2525765358124,1.4296448205208956,1.042261539993141,1.0444338345440516,1.1812120131551236,1.0583934466070875,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,30.0,3310.9868350152055,12.658994885058613,0.7262569832402235,0.9186906019007391,0.7507044143298001,0.5067161186848437,10.188127090301004,1,122.32121937054293,41,459.19518086602886,1.4309419360462594,1.0420486437602168,1.0448464632215604,1.1817899797505458,1.05994761502026,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,20.0,3339.0585027875086,12.680067061991274,0.7355679702048418,0.9596092925026399,0.7708305380383738,0.49594025661587815,10.271739130434783,1,122.2802625118285,41,459.03844519936865,1.4319658142780933,1.0426259510733824,1.0443552576419441,1.1814977649969605,1.0589452341694656,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,5.0,3318.4769012022007,12.620606880264006,0.6828057107386716,0.9728088701161562,0.773514021199517,0.49218123496391336,10.267558528428093,1,122.28939758063606,41,458.7686536432923,1.4302661573290967,1.0407907515572141,1.0435455410904853,1.1836518093843735,1.059728630798611,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,35.0,3314.1848354485774,12.548181935627923,0.7231533209186841,0.9252903907074974,0.7567422514423722,0.4941860465116279,10.28428093645485,1,122.49487531298305,41,459.08461312100013,1.4301088829861757,1.043070266444028,1.0452692133906716,1.1788390726928368,1.0593021398780014,18.0,11.0,27.0,4.0,13.0
0.0,48,110,340.0,53,25,15.0,3330.3681443880537,12.602990905899938,0.7417752948479206,0.9450897571277719,0.7681470548772307,0.4914294306335204,10.259197324414716,1,122.20900652185485,41,458.7347761960742,1.4308671932384927,1.0421118255624255,1.0440570791267203,1.1828118701544545,1.0585966125408284,18.0,11.0,27.0,4.0,13.0
