time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.4444444444444444,36,36,610.0,42,35,50.0,1190.4707125235086,7.912894241361769,0.44692737430167595,0.6375395987328405,0.4078894404937609,0.31575781876503606,3.900501672240803,3,85.80897302782792,78,294.40408348044485,2.0466534095653683,1.1573855938962427,1.1348275725837986,1.547046072963966,1.2477389227944822,11.0,8.0,14.0,4.0,8.0
0.9513888888888888,36,36,610.0,42,35,50.0,1198.6977482905068,7.989173390623029,0.4407200496585971,0.646779303062302,0.4253320810411914,0.317261427425822,3.91304347826087,4,86.4939860478031,78,294.9667031374644,2.0591408400242885,1.1552366647000383,1.132984145418709,1.5314783025009313,1.2560157552587077,11.0,8.0,14.0,4.0,8.0
0.17708333333333334,36,36,610.0,42,35,50.0,1174.868771373507,8.143812213745345,0.45313469894475483,0.6639387539598733,0.39044679994633036,0.33931435445068164,3.854515050167224,3,84.83920120695257,78,294.04143678626315,2.042710860197529,1.1573897796170174,1.1353766581192692,1.5541743953782654,1.2648606146605172,11.0,8.0,14.0,4.0,8.0
0.7708333333333334,36,36,610.0,42,35,50.0,1167.099976695228,8.024332341934098,0.4314090626939789,0.6296198521647307,0.4112437944451899,0.3280372894947875,3.8210702341137126,3,85.04798897399095,78,294.114002032403,2.0363647732946792,1.161358672346452,1.13688052772706,1.5302806415633505,1.2526905762064107,11.0,8.0,14.0,4.0,8.0
0.8472222222222222,36,36,610.0,42,35,50.0,1201.5640683667668,5.985763390972898,0.33519553072625696,0.37882787750791974,0.24620958003488527,0.2656375300721732,5.551839464882943,3,86.44479947752204,78,294.64097480298204,2.0575797176385966,1.1550779912949463,1.1339230890583334,1.5451157588945177,1.2560282691462532,11.0,8.0,14.0,4.0,8.0
0.8888888888888888,36,36,610.0,42,35,50.0,1201.9019359059594,8.214847188607942,0.45313469894475483,0.6718585005279831,0.43606601368576414,0.3282878909382518,3.858695652173913,3,86.00265879769498,78,294.9734345422797,2.0235671586237043,1.160803134336746,1.1360765759362152,1.5389457079517446,1.252981089243812,11.0,8.0,14.0,4.0,8.0
0.1909722222222222,36,36,610.0,42,35,50.0,1179.9499010137147,5.916581144038395,0.3196772191185599,0.36826821541710664,0.2307795518583121,0.27014835605453086,5.455685618729097,3,86.13947871253139,78,294.75002667358666,1.9982258172868523,1.1592749810815144,1.1370670897372825,1.5612243728797903,1.2483148864724432,11.0,8.0,14.0,4.0,8.0
0.1111111111111111,36,36,610.0,42,35,50.0,1190.8651490225045,8.12545274031816,0.44382371198013654,0.6546990496304118,0.41191466523547565,0.33405172413793105,3.879598662207358,3,86.26534487186397,78,292.8425871872125,2.021939152026157,1.1542535686069444,1.1351703839332805,1.5421315071576975,1.2580523130324313,11.0,8.0,14.0,4.0,8.0
0.12152777777777778,36,36,610.0,42,35,50.0,1211.9397342165078,8.084607671697363,0.44692737430167595,0.6164202745512144,0.442774721588622,0.32252405773857257,3.91304347826087,3,86.31415680723072,78,294.81343780594176,2.0128946642544556,1.160575101265387,1.1355623182853951,1.5234549988022166,1.2511096311258418,11.0,8.0,14.0,4.0,8.0
0.08680555555555555,36,36,610.0,42,35,50.0,1178.5912530042401,5.969552246332428,0.31346989447548107,0.3511087645195354,0.22809606869716895,0.2754109863672815,5.497491638795986,3,85.56196317582729,78,294.0354214328591,2.0832049618388293,1.159108783136544,1.1356767799101837,1.5529219940882508,1.2520308551385142,11.5,8.0,14.0,4.0,8.0
0.23958333333333334,36,36,610.0,42,35,50.0,1199.5922125125091,6.014654039835669,0.33209186840471755,0.38278775079197463,0.24889306319602844,0.26889534883720934,5.489130434782609,3,86.67850500318387,78,293.8323108133238,2.0273632614905353,1.1601826732344849,1.1348294469127878,1.5321791044162523,1.2462019769920265,11.0,8.0,14.0,4.0,8.0
0.4618055555555556,36,36,610.0,42,35,50.0,1167.9279587392039,6.0015043386589735,0.3258845437616387,0.3761879619852165,0.2388300013417416,0.2719025661587811,5.388795986622073,3,85.51858216657973,78,294.44869310803017,2.022173647761268,1.1622620409233735,1.1363748478598747,1.5415210763976224,1.2490421914266903,11.0,8.0,14.0,4.0,8.0
0.625,36,36,610.0,42,35,50.0,1193.4526584651815,5.934401740104,0.32898820608317814,0.37882787750791974,0.22809606869716895,0.2706495589414595,5.560200668896321,3,86.42187776109158,78,294.0081526372553,2.06408034237195,1.156967003591303,1.1346673613368772,1.567676109450846,1.2626684229584608,11.0,8.0,14.0,4.0,8.0
0.4236111111111111,36,36,610.0,42,35,50.0,1224.3631682136202,8.022977485381846,0.45313469894475483,0.6494192185850053,0.4313699181537635,0.31801323175621493,3.9548494983277593,4,87.12339726102952,78,294.5563622785941,2.036210484050734,1.1547642944701313,1.1342164970081936,1.5311678852274442,1.2568031915179725,11.0,8.0,14.0,4.0,8.0
0.2048611111111111,36,36,610.0,42,35,50.0,1223.1056938265076,8.125004385854009,0.45313469894475483,0.6428194297782471,0.4293573057829062,0.32252405773857257,3.996655518394649,3,86.45725486317549,78,294.82948883332654,2.0340640451637984,1.160137599887132,1.1352258156236221,1.536077938604714,1.2536713590013555,11.0,8.0,14.0,4.0,8.0
