o,n,i,h_km,e,p,t_ns,k,th_POP_GDP,th_POP_ONLY,cov,dead_cnt,NS_sth,EW_sth,NESW_sth,HG_sth,LG_sth,NS_cnt,EW_cnt,NESW_cnt,HG_cnt,LG_cnt,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,ttl_accm_flw,flw_pr_lnk,unq_lnk_pr_flw
72,22,53,360,25,50,AVG,20,1812.4352213270245,1816.188458386899,74.63852499463589,1.0,2.395107864163341,1.8788634391575787,1.436019355815831,1.3630199778905348,1.5954015407194482,9.421052631578947,10.68421052631579,7.947368421052632,14.0,6.0,15.157894736842104,121.73684210526316,209.0,265.57894736842104,383.0,595.1733825734372,29.263157894736842,33.473684210526315
72,22,53,340,25,50,AVG,20,1700.760863335859,1703.130274873326,69.90162592697628,1.0,2.4622972236412446,1.9052719663710196,1.46942581853843,1.3768074408187374,1.642367989483785,10.0,10.947368421052632,8.0,14.0,6.0,13.736842105263158,110.26315789473684,193.6315789473684,235.89473684210526,348.63157894736844,546.9041579435867,29.94736842105263,33.63157894736842
72,22,53,320,25,50,AVG,20,1583.9108397950695,1584.484625881328,64.59061997354289,1.0,2.540403729393658,1.9349250912968843,1.511643170526093,1.3903417523552684,1.697172255988931,10.157894736842104,11.0,8.0,14.0,6.0,14.263157894736842,100.84210526315789,175.73684210526315,214.47368421052633,312.05263157894734,493.3966053813499,30.394736842105264,34.05263157894737
72,22,53,300,25,50,AVG,20,1465.1047653332237,1464.8304218681803,58.87396077751945,1.0,2.6197305960124115,1.965666402076505,1.5616250762145034,1.4040097925406727,1.7806005959623274,10.421052631578947,11.68421052631579,8.118421052631579,14.31578947368421,6.5,13.31578947368421,89.26315789473684,155.05263157894737,189.94736842105263,281.7368421052632,458.3428677651878,31.05263157894737,34.421052631578945
72,22,53,740,25,50,AVG,20,3441.6192165745947,3480.018893214533,137.33088424523243,0.0,1.404724305653858,1.4161309222634295,1.250997668847584,1.2342258969324253,1.6640375522644633,6.15,7.0,6.0,11.0,3.0,85.6,369.9,639.5,956.85,960.6,1429.19202560233,20.05,36.0
72,22,53,700,25,50,AVG,20,3329.5467144654854,3371.836821651889,132.52522077512867,0.0,1.4436395179890578,1.4470657890031264,1.2531423225073954,1.236513605786088,1.6147271309248015,6.975,7.0,6.0,11.175,3.575,73.7,320.95,579.25,809.95,1002.45,1393.8848077355246,21.05,35.8
72,22,53,720,25,50,AVG,20,3391.317002754937,3430.9782244651715,134.93610330644833,0.0,1.4232642622585323,1.4390581561938485,1.253410517472648,1.2354425399672468,1.6380799032115803,6.55,7.0,6.0,11.0,3.2,81.1,325.65,599.2,810.25,1036.5,1409.5217160060415,20.6,36.0
72,22,53,840,25,50,AVG,20,3689.388643312505,3723.652394487413,148.2433079304939,0.0,1.3485989535129477,1.3392375999648407,1.2508329490474324,1.2346243066758968,1.8050473922280288,5.166666666666667,6.0,5.0,11.0,3.0,119.76190476190476,475.0,801.8571428571429,1244.904761904762,969.4761904761905,1497.1295071536815,18.0,37.23809523809524
72,22,53,760,25,50,AVG,20,3495.613957030201,3531.3607214200943,139.62293072976044,0.0,1.3834808502427298,1.3968758764338336,1.2502803000154716,1.2338903205114164,1.6910232931609452,6.0,6.761904761904762,5.761904761904762,11.0,3.0,95.66666666666667,392.1904761904762,678.8571428571429,1047.5238095238096,890.7619047619048,1441.735777202019,19.904761904761905,36.11904761904762
72,22,53,860,25,50,AVG,20,3732.0665605806876,3764.1851737248617,150.1363396715326,0.0,1.3464145072095268,1.3311847313250749,1.2504853172958215,1.2352055627331677,1.8341774820807832,5.0,6.0,5.0,10.80952380952381,3.0,123.95238095238095,493.2857142857143,822.6190476190476,1264.2857142857142,1010.7142857142857,1506.437238976622,17.523809523809526,37.666666666666664
