o,n,i,h_km,e,p,t_ns,k,th_POP_GDP,th_POP_ONLY,cov,dead_cnt,NS_sth,EW_sth,NESW_sth,HG_sth,LG_sth,NS_cnt,EW_cnt,NESW_cnt,HG_cnt,LG_cnt,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,ttl_accm_flw,flw_pr_lnk,unq_lnk_pr_flw
72,22,53,550,25,50,3900000000000,20,2823.2049813321637,2845.3900837075307,111.91456503161594,0,1.868420952565315,1.6418148498610579,1.275463975140157,1.266895178213005,1.4642082062503388,8.0,8.0,6.0,12.0,4.0,32,112,344,169,912,1067.1954442670094,24,34.0
72,22,53,550,25,50,4200000000000,20,2855.150359447305,2877.6285453593114,111.91456503161594,0,1.8154928966390638,1.634119437417912,1.2877123388130685,1.2662812970166297,1.444598169800206,8.0,8.0,6.0,12.0,4.0,42,186,430,521,810,1066.4856868015831,25.0,34.0
72,22,53,550,25,50,4500000000000,20,2760.411792560192,2767.4978413300137,111.91456503161594,0,1.877492582021509,1.627742245852191,1.2910250529705096,1.2733293705083815,1.459229718676245,8.0,8.0,6.0,12.0,4.0,31,197,383,530,831,554.8229714308713,24,34.0
72,22,53,550,25,50,4800000000000,20,2817.3461530233253,2849.5427627032914,111.91456503161594,0,1.844432725853916,1.6093840477029588,1.2810439218051537,1.2726909317691903,1.4616469638271359,8.0,8.0,6.0,12.0,4.0,31,194,402,497,835,620.7673373768868,24.0,35.0
72,22,53,550,25,50,5100000000000,20,2853.133152056593,2879.9195443116478,111.91456503161594,0,1.88855947709181,1.626466654420516,1.2794930149002801,1.2789011780608308,1.449726182338941,8.0,8.0,6.0,12.0,4.0,41,197,408,514,808,1020.5224257470283,25,34.0
72,22,53,550,25,50,5400000000000,20,2794.6081607139827,2807.824907099589,111.91456503161594,0,1.9037211815825643,1.6284717294504978,1.2875478652109262,1.2780897178003339,1.4707221557827306,8.0,8.0,6.0,12.0,4.0,30,199,379,505,835,1047.4792266169184,24,34.0
72,22,53,550,25,50,5700000000000,20,2788.5877613291295,2809.057140354257,111.91456503161594,0,1.9272253326686353,1.6417939291572445,1.276054985568624,1.2729716623008969,1.4608492043928791,8.0,8.0,6.0,12.0,4.0,32,221,392,521,789,1039.7878631570459,24.0,34.0
72,22,53,550,25,50,6000000000000,20,2850.6157330262818,2870.107078839959,111.91456503161594,0,1.8760275748503554,1.6354692545961715,1.2828837240325937,1.2696836619255212,1.4588167813446034,8.0,8.0,6.0,12.0,4.0,42,202,414,554,773,1050.2056015193943,25.0,34.0
72,22,53,550,25,50,6300000000000,20,2856.3644258292,2858.0138586229664,111.91456503161594,0,1.8575146418695385,1.633492972893139,1.287602035500741,1.2719474936682753,1.4509314486079647,8.0,8.0,6.0,12.0,4.0,39,191,412,517,799,1051.6425379723644,24,34.0
72,22,53,550,25,50,6600000000000,20,2791.227171469673,2815.3850265121587,111.91456503161594,0,2.0394469386887693,1.641364353320032,1.2884994454495495,1.2703342398127855,1.4557743915611467,8.0,8.0,6.0,12.0,4.0,34,213,384,512,817,1052.948816917396,24.0,34.0
72,22,53,550,25,50,6900000000000,20,2800.509912544944,2828.5861815023236,111.91456503161594,0,1.8664328716049727,1.623823520660727,1.2760004987093787,1.2673397393768988,1.4570879950442532,8.0,8.0,6.0,12.0,4.0,34,194,408,527,804,533.2268307714952,24,34.0
72,22,53,550,25,50,7200000000000,20,2837.614614084589,2858.759568932887,111.91456503161594,0,1.869708288696854,1.634878965662212,1.2837650426948697,1.2724036786558637,1.459902500898851,8.0,8.0,6.0,12.0,4.0,33,203,405,535,805,1037.5078021281072,24,34.0
72,22,53,550,25,50,7500000000000,20,2751.6789706657087,2782.405352168081,111.91456503161594,0,1.9579257634957694,1.630088640779585,1.2842981021458588,1.2695128331665884,1.5084448851431658,8.0,8.0,6.0,12.0,4.0,38,228,353,491,814,1044.870035022691,25.0,34.0
72,22,53,550,25,50,7800000000000,20,2830.093531337767,2856.9736580420536,111.91456503161594,0,1.9030519574047762,1.6230504482519388,1.2766501564630888,1.2666719432279818,1.4548787851875293,8.0,8.0,6.0,12.0,4.0,39,192,407,541,811,600.4878773555795,24.0,34.0
72,22,53,550,25,50,8100000000000,20,2825.9160662099034,2843.481022801971,111.91456503161594,0,1.835726252546053,1.6226758385933626,1.2778466594534066,1.2625165375163279,1.4512238588450193,8.0,8.0,6.0,12.0,4.0,36,187,422,549,788,1022.0987613893118,24,34.0
72,22,53,550,25,50,8400000000000,20,2771.919917627836,2781.4493057514364,111.91456503161594,0,1.8799005881834843,1.6189490778459914,1.2832182849893792,1.2677723427277046,1.4681361784087126,8.0,8.0,6.5,12.0,4.0,36,201,356,553,846,1029.9669781133898,25,34.0
72,22,53,550,25,50,8700000000000,20,2828.132805509429,2860.654235677162,111.91456503161594,0,1.8527004385235508,1.6136380770101812,1.2795551886569743,1.2680788895391586,1.4498389836778782,8.0,8.0,6.0,12.0,4.0,33,129,329,220,877,583.1237485823938,24,34.0
72,22,53,550,25,50,9000000000000,20,2838.39598075606,2857.8241971993334,111.91456503161594,0,1.8797434222837104,1.604500290184006,1.2785612141004294,1.2656494784451362,1.46020426079709,8.0,8.0,6.0,12.0,4.0,31,219,416,555,784,581.4614240398753,24.0,34.0
72,22,53,550,25,50,9300000000000,20,2784.1646455355144,2805.8546686409013,111.91456503161594,0,1.9126316789350597,1.6308868177629268,1.2829600543898283,1.2611874849815197,1.48348790096161,8.0,8.0,6.0,12.0,4.0,30,195,401,512,847,1061.4205306475208,24.0,34.0
72,22,53,550,25,50,9600000000000,20,2810.049384508999,2832.306850141769,111.91456503161594,0,1.8890293996353966,1.6314886645599365,1.2651804865625935,1.2617731004572985,1.468721835856309,8.0,8.0,6.0,12.0,4.0,27,191,373,563,828,1114.2499457197573,24,34.0
72,22,53,550,25,50,9900000000000,20,2808.028730064078,2823.5415192607406,111.91456503161594,0,1.8655019145979261,1.6222978933729388,1.2732316223868974,1.263788018292067,1.4577911885935297,8.0,8.0,6.0,12.0,4.0,31,200,401,540,797,1021.4396356435802,24.0,34.0
72,22,53,550,25,50,10200000000000,20,2780.5044018258313,2804.7358735932353,111.91456503161594,0,1.827869715281964,1.6364264481756634,1.2839282377774808,1.2628779807221455,1.4629724357690137,7.5,8.0,6.0,12.0,4.0,30,169,398,568,820,1054.100391105083,24.0,34.0
72,22,53,550,25,50,10500000000000,20,2796.450776384324,2836.59324036655,111.91456503161594,0,1.995452209502625,1.6333240144207937,1.2754934617596823,1.2656479850114057,1.4545713477959101,8.0,8.0,6.0,12.0,4.0,36,135,364,190,861,1315.936421886972,25.0,34.0
72,22,53,550,25,50,10800000000000,20,2810.823431435282,2825.717468952586,111.91456503161594,0,1.8603307885496017,1.6301962826472827,1.27746201073644,1.2718455394677053,1.4415995723690016,8.0,8.0,6.0,12.0,4.0,38,203,408,549,785,1084.7253078078727,24.0,34.0
72,22,53,550,25,50,11100000000000,20,2792.4693003609095,2809.0753364651846,111.91456503161594,0,1.9405750538217386,1.6291044528358851,1.2910945044927906,1.2681640131826168,1.4580154343017038,8.0,8.0,6.0,12.0,4.0,45,196,413,526,773,1036.4890763278013,23,34.0
72,22,53,550,25,50,11400000000000,20,2765.8277614121394,2798.606342320338,111.91456503161594,0,1.9469619350129401,1.6468455750650035,1.2764784663262565,1.2626995352592907,1.4884081749440927,8.0,8.0,6.0,12.0,4.0,23,186,404,502,836,1316.88651148913,24,34.0
72,22,53,550,25,50,11700000000000,20,2808.7668070883783,2823.404757358229,111.91456503161594,0,1.8960196024930718,1.66020540410207,1.2727581167777187,1.2666419588571018,1.464549290072001,8.0,8.0,6.0,12.0,4.0,35,178,438,530,782,1312.056541337739,24,34.0
72,22,53,550,25,50,12000000000000,20,2775.39683393043,2793.4497053234822,111.91456503161594,0,1.8647914972542594,1.6750394695235518,1.2939539231303827,1.268515576362414,1.4743904018330922,8.0,8.0,6.0,12.0,4.0,34,186,394,544,805,1017.567529829563,24.0,34.0
72,22,53,550,25,50,12300000000000,20,2737.8722466161043,2777.6324111540707,111.91456503161594,0,1.8644194271883052,1.666708986965999,1.2875351840893923,1.2691274873861969,1.45781886324879,8.0,8.0,6.0,12.0,4.0,36,180,403,509,823,1053.9866877550587,25,34.0
72,22,53,550,25,50,12600000000000,20,2767.1938012287055,2782.277471639494,111.91456503161594,0,1.9373715417234523,1.6689457715307257,1.2953691854292149,1.275335075721707,1.4588793256669117,8.0,8.0,6.0,12.0,4.0,22,191,373,516,868,1059.7760115487615,25.0,34.0
72,22,53,550,25,50,12900000000000,20,2806.1176506403795,2827.8561101267114,111.91456503161594,0,1.8193429333006967,1.6603417573537111,1.2853529572811522,1.269963766810086,1.4772078596080058,8.0,8.0,6.0,12.0,4.0,37,200,423,562,766,1064.5061307329827,24.0,34.0
72,22,53,550,25,50,13200000000000,20,2738.11019159679,2763.8497983997004,111.91456503161594,0,1.9314372179570303,1.6640143135546064,1.287637864649167,1.2686115199460608,1.4723085408184209,8.0,8.0,6.0,12.0,4.0,32,106,325,159,902,1288.8018671188681,24.0,34.0
72,22,53,550,25,50,13500000000000,20,2736.1011310612043,2746.142563018824,111.91456503161594,0,1.9262102887441548,1.687611009494891,1.2837218322450588,1.2693771060736605,1.497681579838666,8.0,8.0,6.0,12.0,4.0,31,205,380,466,847,1018.1597969173847,24,34.0
72,22,53,550,25,50,13800000000000,20,2785.276631269128,2795.910160853846,111.91456503161594,0,1.8371474947392874,1.6958106808999476,1.287935758281478,1.2684389603701123,1.488184842070067,8.0,8.0,6.0,12.0,4.0,36,173,377,495,871,1012.8749210180623,24.0,34.0
72,22,53,550,25,50,14100000000000,20,2763.1372757366817,2798.141630416419,111.91456503161594,0,1.855309415940242,1.6938869894981505,1.295375427411947,1.278588059136307,1.480868847553527,8.0,8.0,6.0,12.0,4.0,41,176,410,490,824,1017.6738647391385,24.0,34.0
72,22,53,550,25,50,14400000000000,20,2749.872184766041,2760.5339729816683,111.91456503161594,0,1.8848145133660517,1.6704949322634683,1.2916831238240023,1.279634915281458,1.4791025427485573,7.5,8.0,6.0,12.0,4.0,30,193,402,508,830,1016.8463287606615,24,34.0
72,22,53,550,25,50,14700000000000,20,2767.1139248903373,2782.4088383255157,111.91456503161594,0,1.8729038946725194,1.6360047188834943,1.2879058687078355,1.2798476303861175,1.4769315884297713,8.0,8.0,6.0,12.0,4.0,29,192,371,510,843,1042.0885171681712,24.0,34.0
72,22,53,550,25,50,15000000000000,20,2780.888113141705,2794.824899325346,111.91456503161594,0,1.8183775462399239,1.6290227707112834,1.2796046969516275,1.2863298432515597,1.4859640924843274,8.0,8.0,6.0,12.0,4.0,25,203,412,477,836,1262.305413661676,24,34.0
72,22,53,550,25,50,15300000000000,20,2741.0374066527743,2747.548419515265,111.91456503161594,0,1.91188412689704,1.6417246561532806,1.2790078111959253,1.280501361844098,1.4818610241277774,8.0,8.0,6.0,12.0,4.0,29,214,391,498,807,512.4327057322746,24,34.0
72,22,53,550,25,50,15600000000000,20,2728.656808871011,2742.012996438617,111.91456503161594,0,1.925632156004968,1.64688597146242,1.2841049041481705,1.27075950087811,1.4980142425241119,8.0,8.0,6.0,12.0,4.0,32,208,355,489,874,984.8225501830217,25.0,34.0
72,22,53,550,25,50,15900000000000,20,2797.9900861884494,2819.0462153648828,111.91456503161594,0,1.843735866594125,1.6465318346669677,1.2752378786578464,1.269988995568822,1.4758993207667221,8.0,8.0,6.0,12.0,4.0,34,109,319,204,881,1072.681922279961,24.0,34.0
72,22,53,550,25,50,16200000000000,20,2807.1748617120247,2836.482044960145,111.91456503161594,0,1.8477504017431605,1.624702482695803,1.2899788269390342,1.2742108436427955,1.4527734732773911,8.0,8.0,6.0,12.0,4.0,30,210,399,531,787,1052.740816018733,25,34.0
72,22,53,550,25,50,16500000000000,20,2725.170937532628,2731.388026225417,111.91456503161594,0,1.918193356620182,1.6206536479740792,1.295199044907425,1.2783319141191891,1.468255810898813,8.0,8.0,6.0,12.0,4.0,29,204,375,532,848,1305.6071197953788,25,34.0
72,22,53,550,25,50,16800000000000,20,2793.7355619670675,2826.120850327429,111.91456503161594,0,1.855957212180922,1.6081253805532731,1.2801286491182524,1.2774478642220575,1.4666699249018433,8.0,8.0,6.0,12.0,4.0,31,221,396,488,827,1082.9511859035913,24.0,34.0
72,22,53,550,25,50,17100000000000,20,2828.432386556251,2854.0730878624167,111.91456503161594,0,1.8976730903495558,1.6340244100862074,1.2830957936519987,1.2774833566074857,1.4436526693513918,8.0,8.0,6.0,12.0,4.0,26,200,395,489,850,1329.3592034791543,24.0,34.0
72,22,53,550,25,50,17400000000000,20,2776.7298638095535,2778.0255027399603,111.91456503161594,0,1.9443312555503118,1.6278895812684944,1.2853217850651175,1.2743710086647544,1.4782428450192917,8.0,8.0,6.0,12.0,4.0,41,219,361,507,844,1054.0970641615984,25,34.0
72,22,53,550,25,50,17700000000000,20,2811.2214420995865,2833.025914583203,111.91456503161594,0,1.9511210763687614,1.6237560280622452,1.2805292715037955,1.272078848774284,1.4638326851072136,8.0,8.0,6.0,12.0,4.0,35,197,374,505,836,1070.2207821522834,24,34.0
72,22,53,550,25,50,18000000000000,20,2850.5909346538247,2872.2338802273143,111.91456503161594,0,1.8514257982977809,1.628564659116442,1.281569574647203,1.2707215165644805,1.4521682355573513,8.0,8.0,6.0,12.0,4.0,41,200,409,573,761,549.3897921054232,24.0,34.0
72,22,53,550,25,50,18300000000000,20,2816.2949224133827,2818.8605683161013,111.91456503161594,0,1.8679530929832426,1.6524534718749102,1.2928602142470762,1.2748864247367304,1.4442164069980719,8.0,8.0,6.0,12.0,4.0,28,211,409,546,791,529.0070981682067,25,34.0
72,22,53,550,25,50,18600000000000,20,2777.6919153318986,2800.0485155329416,111.91456503161594,0,2.0484211358661866,1.6598669566632478,1.2912110737605684,1.283009115988204,1.4571686878202512,8.0,8.0,6.0,12.0,4.0,25,213,388,492,823,1041.3633362497367,24,34.0
72,22,53,550,25,50,18900000000000,20,2827.527682232187,2854.988801993874,111.91456503161594,0,1.8482924518375528,1.629393368881352,1.2802289362428982,1.2750586513476896,1.4583353218767516,8.0,8.0,6.0,12.0,4.0,38,185,402,508,834,547.1628800609019,24.0,34.0
72,22,53,550,25,50,19200000000000,20,2834.445932231283,2860.4571636098512,111.91456503161594,0,1.8778293667175403,1.6322696850913292,1.281763024835045,1.2740876861659618,1.476019258473457,8.0,8.0,6.0,12.0,4.0,23,215,411,512,796,550.0980670333072,24.0,34.0
72,22,53,550,25,50,19500000000000,20,2758.87908719553,2791.586904480151,111.91456503161594,0,1.9267116951828973,1.6218964917963576,1.280547891875036,1.26660541699452,1.4740526393267288,8.0,8.0,6.0,12.0,4.0,33,224,385,508,821,1024.4358174041613,25.0,34.0
72,22,53,550,25,50,19800000000000,20,2800.7953441486416,2824.1138535959963,111.91456503161594,0,1.8741132894982346,1.61801257840274,1.2740281099891089,1.2660393533296117,1.4564547663060012,8.0,8.0,6.0,12.0,4.0,35,185,414,539,813,571.467125412554,23,34.0
72,22,53,550,25,50,20100000000000,20,2841.2784962799406,2857.4633024561044,111.91456503161594,0,1.8147250721914423,1.6246068143136705,1.2804877749426913,1.2690208260659819,1.4515098286751362,8.0,8.0,6.0,12.0,4.0,38,185,418,552,777,1052.099035086585,24.0,34.0
72,22,53,550,25,50,20400000000000,20,2779.505599849344,2802.9982035770763,111.91456503161594,0,1.8583361304175083,1.6210061519692782,1.2832292641046188,1.2668329547330965,1.467508040733137,8.0,8.0,6.0,12.0,4.0,36,189,379,547,842,1062.7902939340888,25,34.0
72,22,53,550,25,50,20700000000000,20,2842.9097418588954,2874.8243396990006,111.91456503161594,0,1.9368770200753338,1.6126643174750388,1.2755054485046784,1.2670229798070543,1.44866723169673,8.0,8.0,6.0,12.0,4.0,36,204,410,538,816,1050.6983638994618,24.0,34.0
72,22,53,550,25,50,21000000000000,20,2840.469273346367,2869.3316720033226,111.91456503161594,0,1.8782239645650507,1.6125014678813347,1.2768584931172384,1.2629451900152735,1.4481012341585913,8.0,8.0,6.0,12.0,4.0,31,214,413,565,815,575.8465896420885,24,34.0
72,22,53,550,25,50,21300000000000,20,2777.3519868733,2793.083635666053,111.91456503161594,0,1.9112592999301052,1.629680803331516,1.2879513003629637,1.2612203368675592,1.4813255201093003,8.0,8.0,6.0,12.0,4.0,28,215,408,502,817,1067.6804576137552,25.0,34.0
72,22,53,550,25,50,21600000000000,20,2799.4680204510655,2821.917208763369,111.91456503161594,0,1.934711766100692,1.624281452314457,1.2676152904337685,1.2646279568311827,1.4648192945769387,8.0,8.0,6.0,12.0,4.0,35,203,380,492,843,1053.3040228526609,24.0,34.0
72,22,53,550,25,50,21900000000000,20,2832.019473610834,2846.6786471537116,111.91456503161594,0,1.8235609120601033,1.6233572108039125,1.2766925308571675,1.2614782337051018,1.4612657194359064,8.0,8.0,6.0,12.0,4.0,37,190,411,572,784,1017.1672229026925,24,34.0
72,22,53,550,25,50,22200000000000,20,2752.9091066263595,2778.213224644302,111.91456503161594,0,1.8554321302213623,1.6351077812349455,1.2821229507166372,1.2629412683431434,1.4621592077488992,7.5,8.0,6.0,12.0,4.0,34,199,391,538,823,1058.2115851884903,24.0,34.0
72,22,53,550,25,50,22500000000000,20,2806.541470918147,2844.799868848162,111.91456503161594,0,1.887081415378479,1.638200279947608,1.2726344740233055,1.2673350414501754,1.4509833835382704,7.5,8.0,6.0,12.0,4.0,34,118,330,205,900,1313.2209433877536,25.0,34.0
72,22,53,550,25,50,22800000000000,20,2824.994685790853,2844.7660169518103,111.91456503161594,0,1.8753987182677532,1.6227820595369302,1.2816276843985899,1.2714282950817528,1.4523356966331267,8.0,8.0,6.0,12.0,4.0,35,200,421,521,781,1306.686763022748,24,34.0
72,22,53,550,25,50,23100000000000,20,2804.713169209186,2818.2898530458137,111.91456503161594,0,1.9289547444315007,1.6238370634851202,1.285987223975353,1.2659747052451769,1.4783575645377276,8.0,8.0,6.0,12.0,4.0,36,194,426,512,810,1064.3588427466198,24.0,34.0
72,22,53,550,25,50,23400000000000,20,2777.5419318980457,2812.310147714487,111.91456503161594,0,1.9494043160686272,1.6230190832826843,1.2688277451255296,1.2614113478140712,1.5152199008789462,8.0,8.0,6.0,12.0,4.0,20,211,423,529,804,1333.124105848305,24,34.0
72,22,53,550,25,50,23700000000000,20,2829.126451321403,2837.7544267387075,111.91456503161594,0,1.8862894444420588,1.6154854728725552,1.2725398972653652,1.2652027348564463,1.455149656594489,8.0,8.0,6.0,12.0,4.0,38,189,433,560,760,1057.4993149941872,24.0,34.0
72,22,53,550,25,50,24000000000000,20,2788.518361336985,2807.059872585059,111.91456503161594,0,1.8462959852851848,1.6493147202183773,1.2941624922872885,1.2681956131901024,1.459091467285873,8.0,8.0,6.0,12.0,4.0,31,188,390,549,818,1042.7461551410063,24,34.0
72,22,53,550,25,50,24300000000000,20,2758.048502530678,2802.4360638924345,111.91456503161594,0,1.955065357290817,1.6584427197408917,1.2860307498015384,1.2682435925828741,1.4555764761406127,8.0,8.0,6.0,12.0,4.0,30,119,333,181,887,1278.4155978247168,25.0,34.0
72,22,53,550,25,50,24600000000000,20,2792.4796386786393,2806.967750827528,111.91456503161594,0,1.8471747131774572,1.663157068568732,1.2863697976369555,1.273517931866596,1.443444667803675,8.0,8.0,6.0,12.0,4.0,33,174,411,554,806,1301.586756600037,24.0,34.0
72,22,53,550,25,50,24900000000000,20,2801.588272808067,2820.207358582195,111.91456503161594,0,1.8685506352123733,1.6762381393122892,1.2903417262847818,1.26732220222077,1.4813027383765984,8.0,8.0,6.0,12.0,4.0,38,193,386,507,826,1046.695242554509,24.0,34.0
72,22,53,550,25,50,25200000000000,20,2759.4592247631354,2784.0874141657337,111.91456503161594,0,1.9443223346425036,1.6797218970399495,1.2915183538907355,1.2660150770058596,1.468414242772198,8.0,8.0,6.0,12.0,4.0,30,116,325,130,914,576.3945659515637,24,34.0
72,22,53,550,25,50,25500000000000,20,2737.7255681072866,2750.004726385675,111.91456503161594,0,1.9373318315318506,1.677821955501746,1.2749254449982774,1.2634188125127594,1.4874617985928755,8.0,8.0,6.0,12.0,4.0,31,180,376,487,868,1033.5059534344816,24,34.0
72,22,53,550,25,50,25800000000000,20,2787.0409004867843,2800.605882245805,111.91456503161594,0,1.8639441766618419,1.6782334163772705,1.2795654944317045,1.2640436046158365,1.4865984671662131,8.0,8.0,6.0,12.0,4.0,39,185,394,522,813,1008.3269917627196,24.0,34.0
72,22,53,550,25,50,26100000000000,20,2739.7667430266415,2774.122770689375,111.91456503161594,0,1.8589463600808926,1.6648907761791718,1.2959449132321705,1.2765700225552423,1.4638675964361991,8.0,8.0,6.0,12.0,4.0,33,185,411,498,804,1010.5438604178348,24.0,34.0
72,22,53,550,25,50,26400000000000,20,2765.6350405531844,2776.563009255096,111.91456503161594,0,1.9174905959150361,1.6818112418709048,1.2996388687348068,1.2775937677559082,1.4771392696440515,8.0,8.0,6.0,12.0,4.0,32,163,387,525,849,1017.729041573922,24,34.0
72,22,53,550,25,50,26700000000000,20,2775.842319651164,2790.1125101802913,111.91456503161594,0,1.8342869105855988,1.6652056508299384,1.2919690946065183,1.2819783404040728,1.4747198593714144,8.0,8.0,6.0,12.0,4.0,38,205,390,530,807,1290.9672178700678,24,34.0
72,22,53,550,25,50,27000000000000,20,2768.716549953304,2779.280940434217,111.91456503161594,0,1.8882410267316856,1.6706745502461902,1.2851777567694447,1.2843455088159408,1.4838790275273819,8.0,8.0,6.0,12.0,4.0,22,118,317,159,916,1268.9896555604114,24.0,34.0
72,22,53,550,25,50,27300000000000,20,2715.67216865228,2721.311512784663,111.91456503161594,0,1.9299658753477813,1.661753990343684,1.2800644249605484,1.2808034998081896,1.4905202860173914,8.0,8.0,6.0,12.0,4.0,31,188,380,490,858,508.30140303018754,24,34.0
72,22,53,550,25,50,27600000000000,20,2761.5558602823007,2775.2361126774867,111.91456503161594,0,1.8765851224538526,1.6574508708488593,1.2868706020749603,1.2732297212397576,1.4881425103613757,8.0,8.0,6.0,12.0,4.0,40,173,379,491,866,983.31200458521,24.0,34.0
72,22,53,550,25,50,27900000000000,20,2787.488554329918,2806.817414481923,111.91456503161594,0,1.8307967392169981,1.6484335064927007,1.2736925285537888,1.2734797124028112,1.483019732931978,8.0,8.0,6.0,12.0,4.0,33,196,407,511,841,1029.7228737246699,24.0,34.0
72,22,53,550,25,50,28200000000000,20,2743.8350669237325,2763.2898220761635,111.91456503161594,0,1.8712722527441954,1.6434732404049688,1.292553501504103,1.2793997968239559,1.4698118423615285,8.0,8.0,6.0,12.0,4.0,35,191,388,529,818,1026.7567806350087,24,34.0
72,22,53,550,25,50,28500000000000,20,2738.0278838756312,2751.5722316493193,111.91456503161594,0,1.9010826939130225,1.6247518651723714,1.2941049931519424,1.2806467271270987,1.4797964550256117,8.0,8.0,6.0,12.0,4.0,31,207,384,484,830,578.1725737412733,24.0,34.0
72,22,53,550,25,50,28800000000000,20,2808.004620422011,2832.511583541959,111.91456503161594,0,1.8537374439268206,1.5878524612943048,1.2760532893076486,1.2810054973001013,1.477613952171383,8.0,8.0,6.0,12.0,4.0,36,207,424,493,813,593.7393775347061,24.0,34.0
72,22,53,550,25,50,29100000000000,20,2830.51695412789,2851.8910813755915,111.91456503161594,0,1.8731883249934669,1.6078871896611313,1.2824682556822353,1.2833718891623478,1.4523754981767043,8.0,8.0,6.0,12.0,4.0,30,192,441,521,795,597.7441745918511,24.0,34.0
72,22,53,550,25,50,29400000000000,20,2738.0797658725114,2739.366906291318,111.91456503161594,0,1.937756773396118,1.6424606062704519,1.2899420528748975,1.2758938475288635,1.4960245126861982,8.0,8.0,6.0,12.0,4.0,24,129,289,142,924,1008.5401107550234,24.0,34.0
