o,n,i,h_km,e,p,t_ns,k,th_POP_GDP,th_POP_ONLY,cov,dead_cnt,NS_sth,EW_sth,NESW_sth,HG_sth,LG_sth,NS_cnt,EW_cnt,NESW_cnt,HG_cnt,LG_cnt,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,ttl_accm_flw,flw_pr_lnk,unq_lnk_pr_flw
88,18,40.6,550,20.0,50,0,20,3921.889430230182,3944.715999283103,142.7278611795629,2,2.2037187830905487,1.1737234962182534,1.171021108608771,1.2233112492762042,1.428806116788896,8.5,6.0,5.0,10.0,3.0,47,479,764,1346,911,1718.7453109406852,18.0,39
72,22,40.6,550,20.0,20,0,20,3480.064415684716,3597.173784033097,142.19980436341962,2,1.830577827090234,1.1560465593969829,1.1688219757356713,1.1584986786149805,1.415711589952279,8.0,7.0,6.0,14.0,3.0,77,430,698,908,1060,1353.6956339665078,14.0,34
88,18,40.6,550,20.0,40,0,20,3888.927955746141,3909.8663956362434,142.72148708313756,2,2.1178887840601828,1.1746144238186897,1.1731461435596726,1.2245622944148629,1.4232067646170607,8.5,6.0,5.0,11.0,3.0,46,487,755,1313,888,1669.6646116826619,17.0,38
72,22,40.6,550,20.0,0,0,20,3509.331716165325,3567.1956830385802,141.86748588634686,2,1.938104946343262,1.1289933972671844,1.1634900789919191,1.130853321467909,1.4400280801071177,8.0,8.0,6.0,15.0,3.0,62,428,696,826,1122,1353.9280824765501,14,36
144,11,40.6,550,20.0,50,0,20,3997.61641149822,3999.8924535840674,142.14482973101033,2,3.661637032000537,1.2030381162799493,1.212935531872731,1.2569404010704046,1.441090779098813,9.5,5.0,5.0,8.0,3.0,48,412,719,1121,1398,1786.6076236179251,23,43
88,18,40.6,550,20.0,30,0,20,3775.8064676514573,3854.0628240206543,142.5819324528101,2,2.0597835161162976,1.1815399361241912,1.1798901126297818,1.2303681683321714,1.443618509043003,8.25,6.0,5.5,11.0,3.0,49,464,716,1192,977,1585.6543226513645,16,35
72,22,40.6,550,20.0,10,0,20,3483.619993908513,3555.278020543056,142.08929766092083,2,1.9199812022602858,1.1352743335582491,1.1613422154066333,1.1371686967751629,1.4359893238852461,8.0,8.0,6.0,15.0,3.0,54,424,706,855,1118,1349.829811339139,15.0,35
99,16,40.6,550,20.0,50,0,20,3943.662434777908,3925.3471809493913,142.23376533856495,2,2.3175504076226163,1.1762101375966487,1.1698403162482593,1.2252649873034023,1.4161638417248505,9.0,5.0,5.0,10.0,3.0,25,491,718,1416,912,1741.684124923405,19,40
99,16,40.6,550,20.0,40,0,20,3924.8972346021415,3911.2844731436558,142.3132839299636,2,2.2047852968674597,1.1816674226627535,1.170314410740279,1.226888684516259,1.4143679751156757,8.25,5.5,5.0,10.0,3.0,38,483,749,1405,844,1704.6948282316716,19,39
99,16,40.6,550,20.0,30,0,20,3858.424684987144,3875.963933310623,142.50975152745616,2,2.0742374891590973,1.1802149032065683,1.1760964642029959,1.228714241637142,1.4095387892326283,8.0,6.0,5.0,10.0,3.0,41,504,686,1362,884,1670.6963747414502,17.0,36
88,18,40.6,550,20.0,20,0,20,3555.707856434421,3686.6397520387964,142.89770043905935,2,1.9942316603550647,1.1770142317667827,1.1840154007236294,1.1984414838839765,1.4526364134057945,8.25,6.0,5.75,12.0,3.0,56,377,747,981,1051,1444.3291803776142,13.0,33
99,16,40.6,550,20.0,20,0,20,3663.5647804902615,3752.3814166174147,142.32786348229294,2,1.9883641937779748,1.1851200519392988,1.1846414282264062,1.2254828048995423,1.4154029750605879,8.5,6.0,5.5,11.0,3.0,56,471,686,1102,991,1552.2090547643513,14,33
88,18,40.6,550,20.0,10,0,20,3477.056443935501,3601.2708910933584,143.38635832179875,2,2.0242508094413214,1.1427405799885226,1.1829819096804033,1.1474457616600007,1.4383714072559113,8.25,8.0,6.0,15.0,3.5,68,391,818,910,1023,1337.3130529127282,14,35
88,18,40.6,550,20.0,0,0,20,3480.679106364206,3595.5929159846905,143.21704058306725,2,2.1061273066164263,1.1304953804028128,1.1781442636476018,1.1345383453671196,1.4439689312915391,8.5,8.5,6.0,16.0,3.5,74,425,763,865,1061,1338.9230730272582,14,36
132,12,40.6,550,20.0,20,0,20,3782.5264143636555,3826.083580568335,142.51811684359512,2,2.4076480534752767,1.2414916913994503,1.2355054786743058,1.2666393699684655,1.4404863037094844,8.0,6.0,5.0,9.0,3.0,41,544,727,1397,812,1653.4398759911753,17.0,36
132,12,40.6,550,20.0,30,0,20,3914.5092712797355,3929.5082141159373,142.51504780122337,2,2.67125414373669,1.2031764180053381,1.1945702339693773,1.2666446249384653,1.4194854360247948,9.0,5.0,5.0,9.0,3.0,39,584,717,1499,782,1753.2242738685916,20.0,38
132,12,40.6,550,20.0,40,0,20,3977.466945077953,3982.437989235627,142.16539401237736,2,2.9555801162093163,1.1897480793343307,1.1916038775246676,1.2548799453720891,1.414058160604978,9.0,5.0,5.0,9.0,3.0,32,516,752,1589,767,1560.341776722527,21,40
99,16,40.6,550,20.0,0,0,20,3447.3160250286896,3590.6744685985886,142.4199264203447,2,2.1540131143774532,1.1334030016931287,1.1835784659460546,1.1343461376301187,1.4672572211243606,8.5,9.0,6.0,17.0,3.5,72,434,697,871,1105,1329.0542646979086,14,36
99,16,40.6,550,20.0,10,0,20,3478.4880701617367,3604.6412656860557,142.10100889227476,2,2.0450145459084115,1.158285296904571,1.1886484775135753,1.1548430200180824,1.4375429417926548,8.0,8.0,6.0,16.0,3.5,69,419,689,924,1059,1355.7344663058768,14.0,34
132,12,40.6,550,20.0,50,0,20,3979.764635928171,3994.9210915137146,141.94167895995454,2,2.9767932426911194,1.1937603630121518,1.197470486899219,1.2496336866304012,1.4173772524327706,9.0,5.0,5.0,9.0,3.0,48,527,753,1570,767,1570.3901144376102,22.0,41
132,12,40.6,550,20.0,10,0,20,3478.2314390454553,3572.5344267085634,142.1509443756184,2,2.294986112894568,1.2174165624459679,1.2655916698256318,1.2312859353108625,1.4886072378927993,9.0,7.0,5.5,11.0,3.5,62,471,715,1103,887,1475.5753294910278,15.0,32
144,11,40.6,550,20.0,20,0,20,3851.096794222573,3911.1268767347633,141.78575681803258,2,2.700094521776001,1.2351476838076978,1.2450903407373586,1.289630383648376,1.4175780165950098,10.0,6.0,5.0,9.0,3.0,33,507,778,1467,755,1660.7135081872452,19.0,37
144,11,40.6,550,20.0,30,0,20,3946.6456834008377,3983.132099345123,141.75665262884746,2,2.8712277217749023,1.2090171658050946,1.2153068438739916,1.2830214791114247,1.4175780165950098,10.0,5.0,5.0,9.0,3.0,27,484,770,1511,783,1717.7011753009115,21.0,40
144,11,40.6,550,20.0,40,0,20,3994.660409275801,4005.7934488997234,141.82545868424893,2,3.2960012237878287,1.198380784093108,1.2056250043138266,1.2646455399951357,1.4207366598236648,10.0,5.0,5.0,8.0,3.0,41,420,763,1093,1331,1659.7575899648798,23,42
144,11,40.6,550,20.0,10,0,20,3595.473963454276,3714.460159775758,141.9379337729146,2,2.4288104156820456,1.2319126038466501,1.2598057477885263,1.262705686814261,1.4191735725387011,10.0,7.0,5.5,11.0,3.0,42,482,769,1261,798,1552.7399802509021,15,32
