o,n,i,h_km,e,p,t_ns,k,th_POP_GDP,th_POP_ONLY,cov,dead_cnt,NS_sth,EW_sth,NESW_sth,HG_sth,LG_sth,NS_cnt,EW_cnt,NESW_cnt,HG_cnt,LG_cnt,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,ttl_accm_flw,flw_pr_lnk,unq_lnk_pr_flw
72,22,45,550,15,50,AVG,20,4037.701947270662,4155.780480375646,167.48583674141994,0.0,1.2096275113837782,1.1323216833278582,1.1226169094493685,1.1547277600656598,1.4158948658569919,5.0,5.0,5.0,10.0,3.0,156.85,774.25,1229.35,1821.9,1346.9,1627.6005381935677,13.0,38.9
33,48,45,550,15,50,AVG,20,3715.8409269419412,3829.306886327132,167.3921468452773,0.0,1.191897516040545,1.1094950064082374,1.1138366884006583,1.1213073372868503,1.4288182457262253,5.925,6.0,5.6,14.0,3.0,156.45,615.7,1235.2,1374.7,1488.65,1388.926464947334,12.0,35.75
44,36,45,550,15,50,AVG,20,3679.070102664874,3812.5506662265993,167.4389501441282,0.0,1.1976194031263083,1.1221815406012043,1.1196557364430062,1.1319733616033534,1.4274444195338185,5.05,6.0,5.0,13.825,3.0,159.9,648.9,1225.0,1413.6,1417.45,1405.9268822103797,12.05,35.0
88,18,45,550,15,50,AVG,20,4207.558156600118,4299.575460006994,167.43576377278683,0.0,1.187021847710149,1.1407707000302296,1.1226873530023511,1.1565713153406703,1.422219837528709,5.0,5.0,5.0,9.0,3.0,143.55,803.0,1275.1,2042.5,1295.2,1735.0759636561338,14.2,41.275
22,72,45,550,15,50,AVG,20,3648.6458944386745,3762.6873556973683,167.45851136648926,0.0,1.1916257918724136,1.106465507168307,1.115224152511606,1.1170473872998017,1.4257777836016428,6.6,6.0,6.0,16.175,3.0,162.65,622.4,1244.45,1356.65,1405.6,1364.6926882624384,11.6,35.2
99,16,45,550,15,50,AVG,20,4270.060031432624,4366.937493521938,167.30786730869664,0.0,1.2208555983681233,1.145367314811645,1.1251724559064582,1.1586717136406308,1.4270887048764405,5.0,5.0,5.0,8.525,3.0,145.9,820.25,1268.4,2049.0,1283.7,1729.9453333059132,15.0,41.8
132,12,45,550,15,50,AVG,20,4465.567974819778,4530.9256626594815,167.43829028315577,0.0,1.2835206456112602,1.1549889354874174,1.1344042384542414,1.1648802959724327,1.4253598642320222,5.0,4.825,4.0,7.075,3.0,130.05,797.3,1295.9,2309.85,1200.0,1755.6763246731946,17.1,43.8
144,11,45,550,15,50,AVG,20,4457.270789166903,4511.71268048457,167.42406050120084,0.0,1.3013524678063146,1.160135813291099,1.1387300312772481,1.1684159453241378,1.427953107793929,4.95,4.075,4.0,7.0,3.0,129.65,819.45,1313.75,2298.75,1167.1,1756.855915707753,17.75,43.95
