time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,66,20,1325.0,50.88,10,50.0,1860.763555623272,18.213645769679232,8.171942892613284,9.622492080253432,9.491479940963371,6.705844025661587,13.87123745819398,0,257.0267346184774,0,893.1978696618348,1.1464911161331164,1.1785658265899874,1.0468088359542822,2.3017332983604963,1.192356889892037,3.0,3.0,3.0,3.0,3.0
0.0,120,11,1325.0,50.88,10,50.0,1902.2182634923893,18.424155340213073,9.099937926753569,9.592133051742344,9.462632496981081,6.770749799518845,15.28010033444816,0,257.0486016502677,0,893.0809633045377,1.1487990855659211,1.1815238984038343,1.048522094797801,2.325186487736602,1.1943190318277663,3.0,3.0,3.0,3.0,3.0
0.0,20,66,1325.0,50.88,10,50.0,1809.044899527473,17.792197824880056,8.392302917442581,9.73468848996832,9.171474573997049,6.563251804330393,12.550167224080266,0,257.02935135708844,0,893.2895763370425,1.149786983904418,1.178846434088899,1.0449395097482994,2.3148214813201466,1.1923126935889463,3.0,3.0,3.0,3.0,3.0
0.0,40,33,1325.0,50.88,10,50.0,1822.5058788412193,17.81071183989033,8.864059590316574,9.62909186906019,9.305648732054205,6.618885324779471,13.1061872909699,0,257.0887068088429,0,893.3749517754447,1.1473783412602656,1.1799400564100546,1.0505337371437213,2.303174411880333,1.1926108380665517,3.0,3.0,3.0,3.0,3.0
0.0,110,12,1325.0,50.88,10,50.0,1898.0726333022349,18.489505865605334,8.615766604593421,9.527455121436114,9.47873339594794,6.812349639133922,15.59782608695652,0,257.0305253277406,0,893.3701457149767,1.1462466891270573,1.1789685604435949,1.0476557960451367,2.334066660507969,1.192757352398774,3.0,3.0,3.0,3.0,3.0
0.0,30,44,1325.0,50.88,10,50.0,1826.1072469946916,17.866936306706414,8.789571694599628,9.607972544878564,9.143298000805045,6.588061347233361,13.695652173913043,0,257.0698151733326,0,893.2332113133066,1.1469203309944442,1.1784198721847128,1.0449818360469627,2.3083689071094735,1.1920875750484063,3.0,3.0,3.0,3.0,3.0
0.0,132,10,1325.0,50.88,10,50.0,1900.2923132939736,18.467181949401084,9.053382991930478,9.505015839493137,9.513618677042802,6.760475140336808,15.32608695652174,0,257.08003811853195,0,893.3077400585676,1.1490774548200096,1.1794245397441052,1.0493686344903175,2.3309027125437067,1.195532577268929,3.0,3.0,3.0,3.0,3.0
0.0,44,30,1325.0,50.88,10,50.0,1823.8940651385392,17.894673160898613,8.497827436374921,9.600052798310454,9.34321749631021,6.650962309542903,12.90969899665552,0,257.0298378773886,0,893.2549151897817,1.1463166194666197,1.1791788315379814,1.0498829339855376,2.3129320827763857,1.1932533958036102,3.0,3.0,3.0,3.0,3.0
0.0,88,15,1325.0,50.88,10,50.0,1880.3603140000696,18.324327591757367,8.653010552451894,9.819165786694825,9.431101569837649,6.707848837209303,15.142140468227424,0,257.0343068503222,0,893.3140021365666,1.1461717808754701,1.1799729212463674,1.0469095017839658,2.3118516794515243,1.191933126843437,3.0,3.0,3.0,3.0,3.0
0.0,60,22,1325.0,50.88,10,50.0,1845.3511811684941,18.067227560864648,8.013656114214774,9.741288278775079,9.362001878438212,6.672514033680834,13.658026755852843,0,257.0614149611858,0,893.2791493196456,1.1476065720497939,1.1785245556026371,1.046796855643543,2.317016672306451,1.1922551045795522,3.0,3.0,3.0,3.0,3.0
0.0,55,24,1325.0,50.88,10,50.0,1841.6986805395552,18.020950485581455,8.382991930477964,9.615892291446674,9.34992620421307,6.673265838011227,13.486622073578594,0,257.01740245792087,0,893.1825052509381,1.1465646188250216,1.1781212178714289,1.0464868826021902,2.315970122490628,1.1919365545288327,3.0,3.0,3.0,3.0,3.0
