time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,40,33,1325.0,50.88,47,50.0,1173.576391253828,6.512284337849218,0.37243947858473,0.49894403379091873,0.31061317590232124,0.2776663993584603,7.633779264214047,1,104.57394447644782,31,386.9364170851338,1.836239883218164,1.470048896293739,1.3334386779824785,2.306200548223619,1.4849184599692369,9.0,8.0,13.0,4.0,7.0
0.0,40,33,1325.0,50.88,38,50.0,1443.7696415257678,7.641902199380529,0.6362507759155804,0.781414994720169,0.6245807057560714,0.3072373696872494,12.54180602006689,0,134.10846236385856,17,475.35338519465967,1.4652502243191636,1.3892515634165687,1.2922751944027924,2.2655164403497414,1.3845373077063576,7.0,7.0,12.0,3.0,6.0
0.0,40,33,1325.0,50.88,41,50.0,1354.0878187102453,7.250678228247422,0.4748603351955307,0.6441393875395988,0.5051657050852006,0.2947072975140337,10.702341137123746,0,124.04992834572825,20,445.5897933268632,1.5785457701143226,1.411962125384866,1.3099904807163192,2.2574761962264467,1.4243250700680208,8.0,7.0,13.0,3.5,7.0
0.0,40,33,1325.0,50.88,50,50.0,1071.2473955499202,8.098031960626813,0.40347610180012417,0.7470960929250264,0.4521669126526231,0.30523255813953487,4.469063545150501,1,94.29616566961253,41,359.0053658924597,1.9319304868906095,1.4923332273623282,1.3483217718672176,2.4063620106935595,1.5175458160795587,9.0,8.0,13.0,4.0,7.0
0.0,40,33,1325.0,50.88,35,50.0,1529.815388948975,8.162337124583505,0.9279950341402856,0.9569693769799368,0.8459680665503825,0.3175120288692863,13.858695652173914,0,143.3556523847092,16,504.87882344092367,1.3905248930243295,1.3578086495194943,1.2789069057638338,2.271623357326196,1.343000468401557,7.0,7.0,12.0,3.0,6.0
0.0,40,33,1325.0,50.88,17,50.0,1990.8499419312561,18.916102661018915,5.037243947858474,5.659978880675818,6.118341607406413,2.4178027265437048,4.736622073578595,0,213.78540528366196,0,742.6765768453488,1.1209950635390025,1.1887950242873164,1.155260399128429,2.2969312483322533,1.1833864620506802,3.0,3.0,7.5,3.0,3.0
0.0,40,33,1325.0,50.88,23,50.0,1915.4449300170534,11.543786595252369,3.656114214773433,3.4107708553326295,3.671675835234134,0.4395549318364074,15.781772575250836,0,186.84105320701826,4,647.819350908739,1.171381156975792,1.2407008668447992,1.20840665654089,2.294304401206873,1.221292020262406,4.0,4.5,10.0,3.0,4.0
0.0,40,33,1325.0,50.88,32,50.0,1640.4046114867592,8.570213195607145,1.216635630043451,1.286958817317846,1.2075674225144237,0.3215216519647153,15.28846153846154,0,154.03075946260358,16,533.7170793047933,1.3239638253511847,1.327726800732609,1.2595599598971765,2.2750376496149514,1.3040979941217001,6.0,6.0,11.5,3.0,5.5
0.0,40,33,1325.0,50.88,11,50.0,1887.1270691493644,17.590788375700768,8.693358162631906,9.506335797254488,9.188917214544478,5.093474338412189,13.457357859531774,0,249.10714375469044,0,866.2146892787816,1.1402153190736861,1.1779603833642793,1.065127793049283,2.3013068732748234,1.1887465102131956,3.0,3.0,3.0,3.0,3.0
0.0,40,33,1325.0,50.88,26,50.0,1845.333392994593,10.507598581869997,2.4767225325884548,2.4868004223864837,2.601636924728297,0.39695268644747395,16.024247491638796,0,175.30283934584787,6,605.6359831721055,1.2093810541503924,1.274385653920792,1.2274959655179782,2.2888687761876167,1.2485916929066128,5.0,5.0,10.5,3.0,5.0
