time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,36,49,1200.0,62,11,10.0,2394.81570256368,23.898673217680262,7.517070142768468,10.90285110876452,9.067489601502752,7.273205693664796,4.673913043478261,0,253.04752303258132,0,883.3504624038162,1.1045145644771024,1.1406054722222478,1.042579851802147,2.131742233715115,1.1562395412336692,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,15.0,2392.350091022766,20.36610890748086,9.031657355679702,11.337117212249208,10.674896015027507,5.285685645549319,14.460702341137125,0,253.0621029761889,0,883.376459904602,1.1046885302300664,1.1408066339312866,1.0427663412398722,2.1281252650251865,1.156136942865309,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,30.0,2387.618299774654,23.81993145927168,7.50465549348231,11.293558606124604,8.975580303233597,7.208299919807539,4.832775919732441,0,253.03546232243505,0,883.429455420517,1.1046295581569119,1.1407153764673499,1.0438715407833983,2.1270779315549717,1.1560427253794605,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,20.0,2390.4229006746414,23.885073059327013,7.644320297951583,11.174762407602955,8.976922044814168,7.255412991178829,4.6237458193979935,0,253.03122218664672,0,883.3753945725699,1.1049506165116225,1.1408763462114102,1.0429079310326161,2.128092405995407,1.156098077584363,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,45.0,2383.4055415128078,20.386405170077193,9.013035381750466,11.536430834213306,10.458875620555482,5.301974739374499,14.364548494983278,0,253.01824088481362,0,883.4305085713112,1.104494623217265,1.1399293385816924,1.0444868967499863,2.125641552186151,1.1559391874154368,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,35.0,2387.3485217207476,23.84391532816935,7.39602731222843,11.172122492080254,9.093653562323896,7.218073376102646,4.728260869565217,0,253.0405943570925,0,883.4263021610186,1.1045145644771024,1.140509132711036,1.043899496576554,2.1253936420174777,1.1560028418829589,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,0.0,2396.99338822715,23.87202735525055,7.703289882060832,10.925290390707497,9.079565275727894,7.248145549318365,4.703177257525084,0,253.03230780267972,0,883.4070117605241,1.1045145644771024,1.1400603409205166,1.0428058936693314,2.1315318914665173,1.156098077584363,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,25.0,2388.76849364343,20.395305984852474,9.227188081936685,11.457233368532208,10.544076210921776,5.291700080192461,14.55267558528428,0,253.03447180633367,0,883.4110870547713,1.104662391835192,1.1406439143962088,1.0432548963615202,2.126424505013103,1.1561341819692665,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,50.0,2382.6731917892444,23.76432037397575,7.222222222222221,11.017687434002111,9.089628337582182,7.241379310344828,4.673913043478261,0,253.0066730156163,0,883.3767042291685,1.104662391835192,1.1393231718531789,1.0447116287528133,2.124994448371159,1.1559199944036558,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,5.0,2396.7068615888866,23.894410265831194,7.551210428305401,10.978088701161564,9.027908224875889,7.297764635124299,4.607023411371237,0,253.03689082282858,0,883.3842451694553,1.1043517680637303,1.140422002548111,1.0424251543716585,2.1324837857238186,1.1562395412336692,3.0,3.0,4.0,3.0,3.0
0.0,36,49,1200.0,62,11,40.0,2383.5998243658746,20.39638861656695,9.075108628181255,11.737064413938754,10.489064806118343,5.287439855653568,14.51505016722408,0,253.02430631363143,0,883.4272134287157,1.1043517680637303,1.139967267408462,1.0443349681919436,2.1262160964613583,1.156075938870615,3.0,3.0,4.0,3.0,3.0
