351,435,0,56795751
351,435,1000000000,56794917
351,435,2000000000,56794095
351,435,3000000000,56793285
351,435,4000000000,56792485
351,435,5000000000,56791697
351,435,6000000000,56790919
351,435,7000000000,56790152
351,435,8000000000,56789378
351,435,9000000000,56788636
351,435,10000000000,56787904
351,435,11000000000,56787183
351,435,12000000000,56786473
351,435,13000000000,56785775
351,435,14000000000,56785088
351,435,15000000000,56784413
351,435,16000000000,56783748
351,435,17000000000,56783096
351,435,18000000000,56782455
351,435,19000000000,56781804
351,435,20000000000,56781186
351,435,21000000000,56780579
351,435,22000000000,56779983
351,435,23000000000,56779400
351,435,24000000000,56778827
351,435,25000000000,56778264
351,435,26000000000,56777713
351,435,27000000000,56777175
351,435,28000000000,56776649
351,435,29000000000,56776133
351,435,30000000000,56775631
351,435,31000000000,56775138
351,435,32000000000,56774657
351,435,33000000000,56774188
351,435,34000000000,56773730
351,435,35000000000,56773285
351,435,36000000000,56772850
351,435,37000000000,56772428
351,435,38000000000,56772016
351,435,39000000000,56771618
351,435,40000000000,56771231
351,435,41000000000,56770855
351,435,42000000000,56770491
351,435,43000000000,56770139
351,435,44000000000,56769799
351,435,45000000000,56769472
351,435,46000000000,56769156
351,435,47000000000,56768851
351,435,48000000000,56768558
351,435,49000000000,56768279
351,435,50000000000,56768010
351,435,51000000000,56767754
351,435,52000000000,56767510
351,435,53000000000,56767278
351,435,54000000000,56767058
351,435,55000000000,56766851
351,435,56000000000,56766656
351,435,57000000000,56766473
351,435,58000000000,56766282
351,435,59000000000,56766124
351,435,60000000000,56765977
351,435,61000000000,56765843
351,435,62000000000,56765722
351,435,63000000000,56765614
351,435,64000000000,56765518
351,435,65000000000,56765434
351,435,66000000000,56765362
351,435,67000000000,56765303
351,435,68000000000,56765258
351,435,69000000000,56765226
351,435,70000000000,56765184
351,435,71000000000,56765178
351,435,72000000000,56765182
351,435,73000000000,56765201
351,435,74000000000,56765231
351,435,75000000000,56765277
351,435,76000000000,56765333
351,435,77000000000,56765403
351,435,78000000000,56765487
351,435,79000000000,56765583
351,435,80000000000,56765695
351,435,81000000000,56765817
351,435,82000000000,56765953
351,435,83000000000,56766103
351,435,84000000000,56766266
351,435,85000000000,56766442
351,435,86000000000,56766632
351,435,87000000000,56766837
351,435,88000000000,56767055
351,435,89000000000,56767285
351,435,90000000000,56767531
351,435,91000000000,56767790
351,435,92000000000,56768061
351,435,93000000000,56768347
351,435,94000000000,56768649
351,435,95000000000,56768963
351,435,96000000000,56769292
351,435,97000000000,56769635
351,435,98000000000,56769992
351,435,99000000000,56770363
351,435,100000000000,56770750
351,435,101000000000,56771150
351,435,102000000000,56771564
351,435,103000000000,56771994
351,435,104000000000,56772438
351,435,105000000000,56772896
351,435,106000000000,56773370
351,435,107000000000,56773857
351,435,108000000000,56774361
351,435,109000000000,56774859
351,435,110000000000,56775392
351,435,111000000000,56775940
351,435,112000000000,56776503
351,435,113000000000,56777081
351,435,114000000000,56777676
351,435,115000000000,56778285
351,435,116000000000,56778909
351,435,117000000000,56779551
351,435,118000000000,56780205
351,435,119000000000,56780878
351,435,120000000000,56781546
351,435,121000000000,56782249
351,435,122000000000,56782969
351,435,123000000000,56783703
351,435,124000000000,56784455
351,435,125000000000,56785223
351,435,126000000000,56786007
351,435,127000000000,56786808
351,435,128000000000,56787624
351,435,129000000000,56788457
351,435,130000000000,56789307
351,435,131000000000,56790174
351,435,132000000000,56791057
351,435,133000000000,56791958
351,435,134000000000,56792875
351,435,135000000000,56793809
351,435,136000000000,56794760
351,435,137000000000,56795730
351,435,138000000000,56796716
351,435,139000000000,56797720
351,435,140000000000,56798741
351,435,141000000000,56799780
351,435,142000000000,56800837
351,435,143000000000,56801911
351,435,144000000000,56803003
351,435,145000000000,56804114
351,435,146000000000,56805242
351,435,147000000000,56806389
351,435,148000000000,56807554
351,435,149000000000,56808737
351,435,150000000000,56809940
351,435,151000000000,56811161
351,435,152000000000,56812400
351,435,153000000000,56813659
351,435,154000000000,56814937
351,435,155000000000,56816233
351,435,156000000000,56817549
351,435,157000000000,56818884
351,435,158000000000,56820239
351,435,159000000000,56821613
351,435,160000000000,56823008
351,435,161000000000,56824421
351,435,162000000000,56825834
351,435,163000000000,56827288
351,435,164000000000,56828762
351,435,165000000000,56830256
351,435,166000000000,56831770
351,435,167000000000,56833305
351,435,168000000000,56834861
351,435,169000000000,56836437
351,435,170000000000,56838034
351,435,171000000000,56839634
351,435,172000000000,56841272
351,435,173000000000,56842934
351,435,174000000000,56844615
351,435,175000000000,56846319
351,435,176000000000,56848045
351,435,177000000000,56849791
351,435,178000000000,56851561
351,435,179000000000,56853351
351,435,180000000000,56855165
351,435,181000000000,56857001
351,435,182000000000,56858859
351,435,183000000000,56860740
351,435,184000000000,56862644
351,435,185000000000,56864570
351,435,186000000000,56866519
351,435,187000000000,56868492
351,435,188000000000,56870488
351,435,189000000000,56872508
351,435,190000000000,56874551
351,435,191000000000,56876618
351,435,192000000000,56878708
351,435,193000000000,56880824
351,435,194000000000,56882964
351,435,195000000000,56885127
351,435,196000000000,56887317
351,435,197000000000,56889528
351,435,198000000000,56891767
351,435,199000000000,56894031
