time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,28,28,640.0,33,35,50.0,1297.0354008060694,6.941386411944308,0.1327433628318584,0.8493353028064994,0.577109602327837,0.46598505701926857,3.02901023890785,13,64.5758985930959,3.4605638289525826,1.2650326637117795,1.2156974804414113,1.7900074386993878,1.4501235628691136,11.0,6.5,13.0,5.0,8.0
0.0,28,28,1260.0,33,35,50.0,2147.935788355155,10.61895601757209,1.238938053097345,1.3367799113737076,1.8768186226964114,0.9005112072355486,9.257679180887372,4,120.06255903797677,2.4156827283304194,1.3774778325964179,1.3327968366289213,2.4155974402997176,1.4528762452169635,7.5,5.0,12.0,3.0,5.0
0.0,28,28,1780.0,33,35,50.0,2478.1393899203254,14.435636742051491,4.070796460176991,2.7621861152141802,4.2967992240543165,1.8836020448289421,9.436860068259385,2,146.5187331673039,1.686263046368511,1.4622922144068968,1.4120826459537819,3.225147170706888,1.5147448080860952,5.0,5.0,11.0,3.0,4.0
0.0,28,28,520.0,33,35,50.0,1073.2523402829445,5.886251778038351,0.39823008849557523,0.7533234859675036,0.3831231813773036,0.3657097915847424,2.039249146757679,18,50.057139734151896,3.483951936952227,1.2417718535150952,1.1898517819012704,1.8609967078642433,1.5832365365228795,11.0,7.0,14.0,6.0,8.0
0.0,28,28,1110.0,33,35,50.0,1996.2552716734413,10.193123126379428,1.5044247787610618,1.048744460856721,1.4403491755577111,0.876917027133307,7.721843003412969,5,110.11956122108951,2.62751807490306,1.3481384929690579,1.303625645636176,2.193083670879537,1.4350097505355128,8.0,6.0,12.0,4.0,6.0
0.0,28,28,680.0,33,35,50.0,1397.747873122337,7.496911648587155,0.35398230088495575,0.7902511078286558,0.6498545101842871,0.4974439638222572,3.447098976109215,13,69.10894069017324,3.4030774906430223,1.2614198625319144,1.221968208508683,1.7772906171677343,1.4468154350775038,10.0,6.0,13.0,5.0,8.0
0.0,28,28,670.0,33,35,50.0,1363.810444613253,7.696871596323726,0.35398230088495575,0.8124076809453471,0.6692531522793405,0.5348014156508062,3.148464163822526,13,67.62741031654852,3.4521861198755914,1.2639653668184565,1.220869816985918,1.777117181325331,1.4551235921546868,11.0,6.0,13.0,5.0,8.0
0.0,28,28,1760.0,33,35,50.0,2459.513940363779,14.441932684124174,3.982300884955752,2.9246676514032495,4.068865179437439,1.8816358631537553,9.018771331058021,2,145.48811103345957,1.702878755066965,1.461075768027408,1.411098129603161,3.1928918376415343,1.5204331864819494,5.0,5.0,11.0,3.0,4.0
0.0,28,28,1670.0,33,35,50.0,2432.570354958709,12.174021988558273,3.938053097345133,2.2156573116691285,3.7293889427740057,1.2131340935902477,11.953924914675767,2,141.605526613833,1.7052373900874291,1.4472831541080187,1.3984611390494448,3.0481947270004723,1.5131122665800623,5.0,5.0,11.0,3.0,5.0
0.0,28,28,1380.0,33,35,50.0,2239.7268278987253,11.074771463685387,1.8584070796460177,1.4771048744460855,2.3132880698351115,0.9909555642941407,10.281569965870307,4,126.93236668939011,1.9571294536786368,1.399616341547039,1.3541099848553952,2.5897835850233775,1.4755178099222892,7.0,5.0,12.0,3.0,5.0
0.0,28,28,1700.0,33,35,50.0,2448.9506447943236,14.179903168925234,3.6283185840707963,2.5332348596750367,3.9136760426770127,1.8108533228470312,9.180887372013652,2,143.07141923208334,1.6872851287971349,1.4513985750343634,1.4018426951997978,3.096341442438693,1.5151016113279128,5.0,5.0,11.0,3.0,5.0
0.0,28,28,1850.0,33,35,50.0,2468.213415561196,14.289542215686712,5.0884955752212395,2.983751846381093,4.393792434529583,1.8816358631537553,10.07679180887372,2,149.44882871295567,1.66539089575511,1.4668473884833464,1.4243929569135467,3.33830352757739,1.5198665799366056,4.0,5.0,10.5,3.0,4.0
0.0,28,28,1150.0,33,35,50.0,2006.0869234350823,5.9126248624587445,1.1061946902654867,0.8567208271787298,1.3967022308438408,0.4384585135666535,8.907849829351536,4,113.01547946952434,2.638574943571195,1.3557789520605774,1.316267591268939,2.2568801812368857,1.4357275365487192,8.0,6.0,12.0,3.5,6.0
0.0,28,28,1320.0,33,35,50.0,2198.8306985256604,10.860085252250414,1.8141592920353982,1.2481536189069424,2.099903006789525,0.9319701140385371,9.897610921501707,4,123.44391704043701,2.4227883997338715,1.3906008798984908,1.344710776383517,2.496852503869178,1.4636378660065565,7.0,5.0,12.0,3.0,5.0
0.0,28,28,2000.0,33,35,50.0,2500.5860756813977,14.52251800850147,6.1946902654867255,3.227474150664697,5.164888457807954,1.9819111285882813,10.563139931740615,2,154.6530136587863,1.6727710197064831,1.4964193634651926,1.44538947140785,3.579726307088961,1.556452025895626,4.0,4.0,10.0,3.0,4.0
0.0,28,28,330.0,33,35,50.0,646.0216863990003,2.8999516156914136,0.4424778761061947,0.3692762186115214,0.24248302618816686,0.1415650806134487,0.7764505119453925,29,19.36871487452316,4.3884151888157925,1.2449557619401914,1.1882444310509068,3.1101032806900024,2.732320924396392,13.0,9.0,15.0,8.0,10.0
0.0,28,28,1550.0,33,35,50.0,2373.1785095995783,11.327911630606105,3.2743362831858405,1.9054652880354506,3.0989330746847723,1.0401101061738105,11.569965870307167,3,136.1912181257576,1.7318292889646552,1.4250805326889497,1.3769460118143693,2.8535844019156937,1.4939364365090264,6.0,5.0,11.0,3.0,5.0
