time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,dead_flight_count,flight_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,34,34,630.0,32,8,10.0,1919.1121986302442,14.584771724926787,8.7243947858473,5.657338965153115,6.956259224473367,1.3003708901363271,15.635451505016723,0,215.83523052538757,13,711.3184513155744,0.9598567166395848,1.1311045934587027,1.0774392862260838,1.7556563886282883,1.0460453368308693,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,20.0,1921.9239623555284,14.195635168523534,8.184357541899441,5.525343189017951,7.097142090433382,1.3304430633520448,14.54849498327759,0,215.90003877655667,13,711.0978390800714,0.9589618095253787,1.1292155455600668,1.0774104773174709,1.751989362934887,1.0465652185762582,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,15.0,1921.0382445565385,18.450590477040894,7.039106145251396,4.685850052798311,6.5054340534013155,2.736066559743384,3.4239130434782608,0,215.8483595545362,13,711.121075422048,0.9597188398330809,1.130390863247377,1.0778111094946643,1.7554111986483485,1.0463977537189681,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,0.0,1924.5946867673913,14.121271312459118,8.469894475481068,5.501583949313622,7.063598550919092,1.3016238973536487,14.987458193979933,0,215.88788970050234,13,711.2178830718451,0.9611237388347882,1.1327396032526633,1.0769715141555543,1.7577463358707068,1.0461312185684823,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,40.0,1912.206970763279,18.312738183805102,7.287399130974551,4.736008447729673,6.47121964309674,2.694717321571772,3.4866220735785958,0,215.90799391626024,13,711.0446443087252,0.9601288259285022,1.1294728464511348,1.0766631286053125,1.753108364358876,1.0444566950411722,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,5.0,1925.192277923099,14.187184940807729,8.519553072625698,5.520063357972544,7.0360928485173755,1.3316960705693663,14.786789297658862,0,215.881663079492,13,711.2861855963025,0.9610902192831539,1.1326870300845235,1.0773750549417396,1.7560639414981145,1.0461552504634906,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,45.0,1907.4091195976246,14.18748903396761,8.603351955307263,5.760295670538543,7.033409365356233,1.280322774659182,14.051003344481606,0,215.92419463354773,13,711.0419850328781,0.96120849616583,1.1280775673939587,1.0760327457595849,1.7556563886282883,1.0449397298317675,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,35.0,1916.7737692712756,14.17711951780984,8.289882060831781,5.692977824709609,7.0870790285790966,1.3221732157177226,13.975752508361202,0,215.90822609303763,13,711.01464311661,0.9592706891085041,1.12860782762177,1.076919353712647,1.7543576719176908,1.0450910542866676,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,50.0,1903.1206613271754,18.32517074076897,7.1260086902544995,4.802006335797254,6.405474305648733,2.7140136327185242,3.4615384615384617,0,215.95776999185213,13,711.0779353607478,0.9613739312654246,1.1279178071062856,1.075737310275993,1.7556563886282883,1.0449033545515143,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,25.0,1919.3678951476606,18.388154962382362,6.750465549348231,4.6554910242872225,6.577217227961894,2.698476343223737,3.75,0,215.90332316559426,13,710.9812313272187,0.9589484134521784,1.1277159355662754,1.0771316188287632,1.7507300412661349,1.0464451896363607,3.0,3.0,7.0,3.0,3.0
0.0,34,34,630.0,32,8,30.0,1920.2789928779343,14.648789524132258,8.83302296710118,5.867212249208025,6.981752314504226,1.2918504410585405,14.832775919732441,0,215.93870283232135,13,710.9802282200126,0.9590136349813925,1.1276249381215626,1.0771307055619128,1.7533168123650706,1.0454055552399593,3.0,3.0,7.0,3.0,3.0
