time_delta,S0_o,S0_n,S0_h_km,S0_i,S0_e,S0_p,throughput_Gbps,total_accommodated_flow,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,dead_GS_count,GS_coverage_metric,NS_sth,EW_sth,HG_sth,LG_sth,NESW_sth,NS_cnt,EW_cnt,HG_cnt,LG_cnt,NESW_cnt
0.0,44,30,1325.0,26,29,50.0,3409.434595576162,40.917826676901576,2.873004857737682,3.7568965517241377,3.2682085907197242,2.6886722788362136,5.932974762101779,38,333.46382176153276,1.6262857826681685,1.325374422486032,1.2813152208649123,2.81131261557874,1.38743450438708,7.0,6.0,11.0,3.0,5.0
0.0,12,110,1325.0,26,29,50.0,3356.8477397316115,39.939928992226534,2.9215822345593336,3.624137931034483,3.2344490734089932,2.500738443361394,5.655771617707902,37,333.9532682723992,2.3170583333645185,1.3030232475533432,1.2603672024286985,2.803551645873987,1.3500977506520955,10.0,6.0,18.0,3.0,8.5
0.0,11,120,1325.0,26,29,50.0,3300.5637698874784,40.49835177149145,2.9458709229701596,3.753448275862069,3.2797011923574195,2.6606114311032343,5.422010757136947,37,334.3094541398537,2.415907012983598,1.3080883520182323,1.2606460614531132,2.812015320669994,1.3507659054660404,11.0,6.0,19.0,3.0,9.0
0.0,33,40,1325.0,26,29,50.0,3506.329996876196,39.486506570404266,2.7654406662040247,3.63448275862069,3.3069961212469474,2.3652340865455623,6.8824989656599085,37,333.91445005630163,1.643550388505349,1.3075825408371338,1.2658736357851197,2.7837450688202536,1.3601984590221643,7.0,5.5,12.0,3.0,5.0
0.0,110,12,1325.0,26,29,50.0,3850.4260234910826,45.979676301954925,2.6682859125607217,4.312068965517241,3.368050567447206,3.278688524590164,6.5825403392635495,37,333.15487170027643,1.9381359962403824,1.3599433274247752,1.2943052630620613,2.783980740364652,1.3865400098119185,7.0,4.0,7.0,3.0,4.0
0.0,66,20,1325.0,26,29,50.0,3663.121721077926,44.646906081377544,2.9666897987508674,4.112068965517241,3.403246659962649,3.114754098360656,6.0198593297476215,37,333.37736577563265,1.701777413722827,1.3383988663774713,1.294657158231744,2.781557089484791,1.3803796257579162,6.5,5.0,9.0,3.0,5.0
0.0,120,11,1325.0,26,29,50.0,3872.2604453076983,47.18350657639931,2.605829285218598,4.362068965517241,3.411147823588565,3.5057598582188745,6.2743069921390155,37,333.7861476090769,2.548373855216617,1.367628810124887,1.2969018205516023,2.7966094178294423,1.3895270467405236,7.0,4.0,6.0,3.0,4.0
0.0,22,60,1325.0,26,29,50.0,3508.88394378624,40.745066048695364,2.8001387925052046,3.843103448275862,3.4068380979744286,2.5996898537882145,6.326023996690111,37,333.2653017062953,1.7250948054817368,1.307082776165248,1.2663897751118607,2.79149655016089,1.3601017248073826,7.0,6.0,13.0,3.0,6.0
0.0,24,55,1325.0,26,29,50.0,3507.7059083782888,39.91828840752286,2.914642609299098,3.8758620689655174,3.4736388449935354,2.4856003544528136,6.400496483243691,37,333.6902592621393,1.73477421748663,1.2997510228820348,1.2626176642698015,2.783644744104419,1.3556120783385441,7.0,5.75,13.0,3.0,6.0
0.0,60,22,1325.0,26,29,50.0,3556.5125125590166,43.492553724707065,2.9770992366412212,3.986206896551724,3.3012498204280996,2.886575099689854,6.164666942490691,37,333.45357527092943,1.640139562420989,1.3532192880944167,1.2976799981191471,2.785639962439435,1.383954906122097,6.5,5.0,9.0,3.0,5.0
